Performance Struct Name:,Performance_01
Portfolio Tracked:,Portfolio_01

Year,Month,Day,Total Investment,Total Revenue,Total Value,
0,0,139,13302.63,8409.53,4974.38,
0,0,140,13302.63,8609.53,5000.00,
0,0,141,13302.63,8818.21,5008.26,
0,0,142,13302.63,8979.94,5013.55,
0,0,143,13302.63,9034.81,5048.47,
0,0,144,13302.63,9034.81,5048.47,
0,0,145,13356.54,9034.81,5013.55,
0,0,146,13513.05,9034.81,5008.26,
0,0,147,13713.05,9034.81,5000.00,
0,0,148,13904.37,9034.81,4974.38,
0,0,149,14042.64,9034.81,4931.72,
0,0,150,14132.89,9034.81,4918.66,
0,0,151,14132.89,9034.81,4918.66,
0,0,152,14132.89,9126.99,4931.72,
0,0,153,14132.89,9270.49,4974.38,
0,0,154,14132.89,9470.49,5000.00,
0,0,155,14132.89,9679.16,5008.26,
0,0,156,14132.89,9840.89,5013.55,
0,0,157,14132.89,9895.77,5048.47,
0,0,158,14132.89,9895.77,5048.47,
0,0,159,14186.80,9895.77,5013.55,
0,0,160,14343.31,9895.77,5008.26,
0,0,161,14543.31,9895.77,5000.00,
0,0,162,14734.63,9895.77,4974.38,
0,0,163,14872.91,9895.77,4931.72,
0,0,164,14963.16,9895.77,4918.66,
0,0,165,14963.16,9895.77,4918.66,
0,0,166,14963.16,9987.95,4931.72,
0,0,167,14963.16,10131.44,4974.38,
0,0,168,14963.16,10331.44,5000.00,
0,0,169,14963.16,10540.12,5008.26,
0,0,170,14963.16,10701.84,5013.55,
0,0,171,14963.16,10756.72,5048.47,
0,0,172,14963.16,10756.72,5048.47,
0,0,173,15017.07,10756.72,5013.55,
0,0,174,15173.57,10756.72,5008.26,
0,0,175,15373.57,10756.72,5000.00,
0,0,176,15564.90,10756.72,4974.38,
0,0,177,15703.17,10756.72,4931.72,
0,0,178,15793.42,10756.72,4918.66,
0,0,179,15793.42,10756.72,4918.66,
0,0,180,15793.42,10848.90,4931.72,
0,0,181,15793.42,10992.39,4974.38,
0,0,182,15793.42,11192.39,5000.00,
0,0,183,15793.42,11401.07,5008.26,
0,0,184,15793.42,11562.80,5013.55,
0,0,185,15793.42,11617.67,5048.47,
0,0,186,15793.42,11617.67,5048.47,
0,0,187,15847.33,11617.67,5013.55,
0,0,188,16003.84,11617.67,5008.26,
0,0,189,16203.84,11617.67,5000.00,
0,0,190,16395.16,11617.67,4974.38,
0,0,191,16533.43,11617.67,4931.72,
0,0,192,16623.68,11617.67,4918.66,
0,0,193,16623.68,11617.67,4918.66,
0,0,194,16623.68,11709.85,4931.72,
0,0,195,16623.68,11853.35,4974.38,
0,0,196,16623.68,12053.35,5000.00,
0,0,197,16623.68,12262.02,5008.26,
0,0,198,16623.68,12423.75,5013.55,
0,0,199,16623.68,12478.62,5048.47,
0,0,200,16623.68,12478.62,5048.47,
0,0,201,16677.59,12478.62,5013.55,
0,0,202,16834.10,12478.62,5008.26,
0,0,203,17034.10,12478.62,5000.00,
0,0,204,17225.42,12478.62,4974.38,
0,0,205,17363.69,12478.62,4931.72,
0,0,206,17453.94,12478.62,4918.66,
0,0,207,17453.94,12478.62,4918.66,
0,0,208,17453.94,12570.81,4931.72,
0,0,209,17453.94,12714.30,4974.38,
0,0,210,17453.94,12914.30,5000.00,
0,0,211,17453.94,13122.98,5008.26,
0,0,212,17453.94,13284.70,5013.55,
0,0,213,17453.94,13339.58,5048.47,
0,0,214,17453.94,13339.58,5048.47,
0,0,215,17507.85,13339.58,5013.55,
0,0,216,17664.36,13339.58,5008.26,
0,0,217,17864.36,13339.58,5000.00,
0,0,218,18055.68,13339.58,4974.38,
0,0,219,18193.96,13339.58,4931.72,
0,0,220,18284.21,13339.58,4918.66,
0,0,221,18284.21,13339.58,4918.66,
0,0,222,18284.21,13431.76,4931.72,
0,0,223,18284.21,13575.25,4974.38,
0,0,224,18284.21,13775.25,5000.00,
0,0,225,18284.21,13983.93,5008.26,
0,0,226,18284.21,14145.66,5013.55,
0,0,227,18284.21,14200.53,5048.47,
0,0,228,18284.21,14200.53,5048.47,
0,0,229,18338.12,14200.53,5013.55,
0,0,230,18494.63,14200.53,5008.26,
0,0,231,18694.63,14200.53,5000.00,
0,0,232,18885.95,14200.53,4974.38,
0,0,233,19024.22,14200.53,4931.72,
0,0,234,19114.47,14200.53,4918.66,
0,0,235,19114.47,14200.53,4918.66,
0,0,236,19114.47,14292.71,4931.72,
0,0,237,19114.47,14436.20,4974.38,
0,0,238,19114.47,14636.20,5000.00,
0,0,239,19114.47,14844.88,5008.26,
0,0,240,19114.47,15006.61,5013.55,
0,0,241,19114.47,15061.48,5048.47,
0,0,242,19114.47,15061.48,5048.47,
0,0,243,19168.38,15061.48,5013.55,
0,0,244,19324.89,15061.48,5008.26,
0,0,245,19524.89,15061.48,5000.00,
0,0,246,19716.21,15061.48,4974.38,
0,0,247,19854.48,15061.48,4931.72,
0,0,248,19944.73,15061.48,4918.66,
0,0,249,19944.73,15061.48,4918.66,
0,0,250,19944.73,15153.67,4931.72,
0,0,251,19944.73,15297.16,4974.38,
0,0,252,19944.73,15497.16,5000.00,
0,0,253,19944.73,15705.84,5008.26,
0,0,254,19944.73,15867.56,5013.55,
0,0,255,19944.73,15922.44,5048.47,
0,0,256,19944.73,15922.44,5048.47,
0,0,257,19998.64,15922.44,5013.55,
0,0,258,20155.15,15922.44,5008.26,
0,0,259,20355.15,15922.44,5000.00,
0,0,260,20546.47,15922.44,4974.38,
0,0,261,20684.75,15922.44,4931.72,
0,0,262,20775.00,15922.44,4918.66,
0,0,263,20775.00,15922.44,4918.66,
0,0,264,20775.00,16014.62,4931.72,
0,0,265,20775.00,16158.11,4974.38,
0,0,266,20775.00,16358.11,5000.00,
0,0,267,20775.00,16566.79,5008.26,
0,0,268,20775.00,16728.52,5013.55,
0,0,269,20775.00,16783.39,5048.47,
0,0,270,20775.00,16783.39,5048.47,
0,0,271,20828.91,16783.39,5013.55,
0,0,272,20985.41,16783.39,5008.26,
0,0,273,21185.41,16783.39,5000.00,
0,0,274,21376.74,16783.39,4974.38,
0,0,275,21515.01,16783.39,4931.72,
0,0,276,21605.26,16783.39,4918.66,
0,0,277,21605.26,16783.39,4918.66,
0,0,278,21605.26,16875.57,4931.72,
0,0,279,21605.26,17019.06,4974.38,
0,0,280,21605.26,17219.06,5000.00,
0,0,281,21605.26,17427.74,5008.26,
0,0,282,21605.26,17589.47,5013.55,
0,0,283,21605.26,17644.34,5048.47,
0,0,284,21605.26,17644.34,5048.47,
0,0,285,21659.17,17644.34,5013.55,
0,0,286,21815.68,17644.34,5008.26,
0,0,287,22015.68,17644.34,5000.00,
0,0,288,22207.00,17644.34,4974.38,
0,0,289,22345.27,17644.34,4931.72,
0,0,290,22435.52,17644.34,4918.66,
0,0,291,22435.52,17644.34,4918.66,
0,0,292,22435.52,17736.53,4931.72,
0,0,293,22435.52,17880.02,4974.38,
0,0,294,22435.52,18080.02,5000.00,
0,0,295,22435.52,18288.70,5008.26,
0,0,296,22435.52,18450.42,5013.55,
0,0,297,22435.52,18505.30,5048.47,
0,0,298,22435.52,18505.30,5048.47,
0,0,299,22489.43,18505.30,5013.55,
0,0,300,22645.94,18505.30,5008.26,
