Transaction,Year,Month,Day,Hour,Minute,Second,Symbol,Price,Shares,Total
SELL,0,0,2111,0,0,0.000,XOM,5.00,4,20.00
SELL,0,0,2112,0,0,0.000,XOM,5.04,5,25.20
SELL,0,0,2113,0,0,0.000,XOM,5.13,12,61.56
BUY,0,0,2114,0,0,0.000,XOM,5.12,1,5.12
BUY,0,0,2115,0,0,0.000,XOM,5.04,10,50.40
BUY,0,0,2116,0,0,0.000,XOM,4.96,10,49.60
SELL,0,0,2117,0,0,0.000,XOM,4.97,1,4.97
BUY,0,0,2118,0,0,0.000,XOM,4.96,1,4.96
BUY,0,0,2119,0,0,0.000,XOM,4.93,4,19.72
BUY,0,0,2120,0,0,0.000,XOM,4.89,5,24.45
BUY,0,0,2122,0,0,0.000,XOM,4.87,2,9.74
BUY,0,0,2123,0,0,0.000,XOM,4.86,1,4.86
SELL,0,0,2124,0,0,0.000,XOM,4.87,1,4.87
SELL,0,0,2125,0,0,0.000,XOM,4.91,5,24.55
BUY,0,0,2127,0,0,0.000,XOM,4.89,2,9.78
SELL,0,0,2128,0,0,0.000,XOM,5.02,18,90.36
BUY,0,0,2129,0,0,0.000,XOM,5.01,1,5.01
BUY,0,0,2130,0,0,0.000,XOM,4.99,2,9.98
SELL,0,0,2132,0,0,0.000,XOM,5.04,6,30.24
SELL,0,0,2133,0,0,0.000,XOM,5.11,9,45.99
SELL,0,0,2134,0,0,0.000,XOM,5.15,5,25.75
BUY,0,0,2135,0,0,0.000,XOM,5.08,9,45.72
SELL,0,0,2136,0,0,0.000,XOM,5.11,4,20.44
BUY,0,0,2137,0,0,0.000,XOM,5.08,4,20.32
SELL,0,0,2138,0,0,0.000,XOM,5.10,2,10.20
BUY,0,0,2139,0,0,0.000,XOM,4.99,14,69.86
SELL,0,0,2140,0,0,0.000,XOM,5.02,4,20.08
SELL,0,0,2142,0,0,0.000,XOM,5.08,8,40.64
BUY,0,0,2143,0,0,0.000,XOM,5.07,1,5.07
SELL,0,0,2144,0,0,0.000,XOM,5.12,6,30.72
SELL,0,0,2145,0,0,0.000,XOM,5.15,4,20.60
BUY,0,0,2146,0,0,0.000,XOM,5.10,6,30.60
SELL,0,0,2147,0,0,0.000,XOM,5.11,1,5.11
SELL,0,0,2148,0,0,0.000,XOM,5.15,5,25.75
SELL,0,0,2149,0,0,0.000,XOM,5.17,2,10.34
SELL,0,0,2150,0,0,0.000,XOM,5.18,1,5.18
BUY,0,0,2151,0,0,0.000,XOM,5.10,10,51.00
SELL,0,0,2152,0,0,0.000,XOM,5.14,5,25.70
SELL,0,0,2153,0,0,0.000,XOM,5.18,5,25.90
SELL,0,0,2154,0,0,0.000,XOM,5.21,3,15.63
BUY,0,0,2155,0,0,0.000,XOM,5.20,1,5.20
BUY,0,0,2156,0,0,0.000,XOM,5.12,10,51.20
SELL,0,0,2157,0,0,0.000,XOM,5.20,10,52.00
SELL,0,0,2158,0,0,0.000,XOM,5.27,9,47.43
SELL,0,0,2159,0,0,0.000,XOM,5.33,7,37.31
BUY,0,0,2160,0,0,0.000,XOM,5.26,9,47.34
BUY,0,0,2161,0,0,0.000,XOM,5.18,10,51.80
BUY,0,0,2162,0,0,0.000,XOM,5.12,7,35.84
SELL,0,0,2164,0,0,0.000,XOM,5.14,2,10.28
BUY,0,0,2165,0,0,0.000,XOM,5.12,2,10.24
SELL,0,0,2166,0,0,0.000,XOM,5.15,4,20.60
SELL,0,0,2167,0,0,0.000,XOM,5.17,2,10.34
SELL,0,0,2169,0,0,0.000,XOM,5.24,9,47.16
SELL,0,0,2171,0,0,0.000,XOM,5.31,9,47.79
BUY,0,0,2173,0,0,0.000,XOM,5.27,5,26.35
SELL,0,0,2174,0,0,0.000,XOM,5.37,12,64.44
BUY,0,0,2175,0,0,0.000,XOM,5.33,5,26.65
SELL,0,0,2176,0,0,0.000,XOM,5.44,14,76.16
BUY,0,0,2177,0,0,0.000,XOM,5.26,22,115.72
BUY,0,0,2178,0,0,0.000,XOM,5.12,18,92.16
SELL,0,0,2179,0,0,0.000,XOM,5.18,7,36.26
SELL,0,0,2180,0,0,0.000,XOM,5.24,7,36.68
BUY,0,0,2181,0,0,0.000,XOM,5.23,1,5.23
SELL,0,0,2182,0,0,0.000,XOM,5.33,13,69.29
BUY,0,0,2183,0,0,0.000,XOM,5.23,12,62.76
BUY,0,0,2184,0,0,0.000,XOM,5.21,2,10.42
SELL,0,0,2186,0,0,0.000,XOM,5.28,9,47.52
SELL,0,0,2187,0,0,0.000,XOM,5.36,10,53.60
BUY,0,0,2188,0,0,0.000,XOM,5.30,7,37.10
BUY,0,0,2189,0,0,0.000,XOM,5.21,11,57.31
SELL,0,0,2190,0,0,0.000,XOM,5.22,1,5.22
BUY,0,0,2191,0,0,0.000,XOM,5.15,9,46.35
SELL,0,0,2192,0,0,0.000,XOM,5.22,9,46.98
SELL,0,0,2193,0,0,0.000,XOM,5.32,13,69.16
BUY,0,0,2194,0,0,0.000,XOM,5.24,10,52.40
BUY,0,0,2195,0,0,0.000,XOM,5.16,10,51.60
BUY,0,0,2197,0,0,0.000,XOM,5.10,7,35.70
SELL,0,0,2198,0,0,0.000,XOM,5.13,3,15.39
SELL,0,0,2199,0,0,0.000,XOM,5.18,6,31.08
SELL,0,0,2200,0,0,0.000,XOM,5.22,5,26.10
BUY,0,0,2201,0,0,0.000,XOM,5.18,5,25.90
SELL,0,0,2202,0,0,0.000,XOM,5.19,1,5.19
BUY,0,0,2203,0,0,0.000,XOM,5.16,3,15.48
SELL,0,0,2204,0,0,0.000,XOM,5.18,2,10.36
BUY,0,0,2205,0,0,0.000,XOM,5.16,2,10.32
SELL,0,0,2206,0,0,0.000,XOM,5.19,3,15.57
BUY,0,0,2207,0,0,0.000,XOM,5.18,1,5.18
SELL,0,0,2209,0,0,0.000,XOM,5.22,5,26.10
SELL,0,0,2210,0,0,0.000,XOM,5.24,2,10.48
SELL,0,0,2211,0,0,0.000,XOM,5.27,3,15.81
SELL,0,0,2212,0,0,0.000,XOM,5.35,10,53.50
BUY,0,0,2213,0,0,0.000,XOM,5.25,12,63.00
SELL,0,0,2214,0,0,0.000,XOM,5.27,2,10.54
SELL,0,0,2215,0,0,0.000,XOM,5.30,3,15.90
SELL,0,0,2216,0,0,0.000,XOM,5.35,6,32.10
BUY,0,0,2217,0,0,0.000,XOM,5.32,3,15.96
BUY,0,0,2218,0,0,0.000,XOM,5.31,1,5.31
SELL,0,0,2220,0,0,0.000,XOM,5.35,5,26.75
BUY,0,0,2221,0,0,0.000,XOM,5.28,8,42.24
BUY,0,0,2222,0,0,0.000,XOM,5.25,3,15.75
SELL,0,0,2223,0,0,0.000,XOM,5.27,2,10.54
SELL,0,0,2225,0,0,0.000,XOM,5.28,1,5.28
SELL,0,0,2226,0,0,0.000,XOM,5.32,5,26.60
SELL,0,0,2227,0,0,0.000,XOM,5.34,2,10.68
BUY,0,0,2228,0,0,0.000,XOM,5.30,4,21.20
BUY,0,0,2229,0,0,0.000,XOM,5.28,2,10.56
SELL,0,0,2230,0,0,0.000,XOM,5.35,8,42.80
SELL,0,0,2231,0,0,0.000,XOM,5.38,3,16.14
SELL,0,0,2232,0,0,0.000,XOM,5.40,2,10.80
SELL,0,0,2233,0,0,0.000,XOM,5.44,4,21.76
SELL,0,0,2234,0,0,0.000,XOM,5.47,3,16.41
BUY,0,0,2235,0,0,0.000,XOM,5.22,30,156.60
SELL,0,0,2236,0,0,0.000,XOM,5.35,16,85.60
SELL,0,0,2237,0,0,0.000,XOM,5.37,2,10.74
SELL,0,0,2238,0,0,0.000,XOM,5.38,1,5.38
SELL,0,0,2239,0,0,0.000,XOM,5.40,2,10.80
SELL,0,0,2240,0,0,0.000,XOM,5.44,4,21.76
BUY,0,0,2241,0,0,0.000,XOM,5.40,4,21.60
BUY,0,0,2242,0,0,0.000,XOM,5.37,3,16.11
BUY,0,0,2244,0,0,0.000,XOM,5.30,8,42.40
SELL,0,0,2245,0,0,0.000,XOM,5.40,12,64.80
BUY,0,0,2246,0,0,0.000,XOM,5.32,9,47.88
SELL,0,0,2247,0,0,0.000,XOM,5.43,13,70.59
BUY,0,0,2248,0,0,0.000,XOM,5.40,3,16.20
SELL,0,0,2249,0,0,0.000,XOM,5.43,3,16.29
SELL,0,0,2251,0,0,0.000,XOM,5.44,1,5.44
SELL,0,0,2252,0,0,0.000,XOM,5.48,4,21.92
SELL,0,0,2253,0,0,0.000,XOM,5.50,2,11.00
BUY,0,0,2254,0,0,0.000,XOM,5.40,11,59.40
SELL,0,0,2256,0,0,0.000,XOM,5.47,8,43.76
SELL,0,0,2257,0,0,0.000,XOM,5.48,1,5.48
BUY,0,0,2258,0,0,0.000,XOM,5.47,1,5.47
BUY,0,0,2259,0,0,0.000,XOM,5.44,3,16.32
SELL,0,0,2260,0,0,0.000,XOM,5.53,10,55.30
BUY,0,0,2261,0,0,0.000,XOM,5.47,7,38.29
SELL,0,0,2263,0,0,0.000,XOM,5.48,1,5.48
SELL,0,0,2265,0,0,0.000,XOM,5.60,14,78.40
SELL,0,0,2266,0,0,0.000,XOM,5.72,14,80.08
BUY,0,0,2267,0,0,0.000,XOM,5.62,11,61.82
SELL,0,0,2268,0,0,0.000,XOM,5.65,3,16.95
SELL,0,0,2269,0,0,0.000,XOM,5.78,14,80.92
BUY,0,0,2270,0,0,0.000,XOM,5.75,3,17.25
BUY,0,0,2271,0,0,0.000,XOM,5.72,3,17.16
SELL,0,0,2272,0,0,0.000,XOM,5.75,3,17.25
SELL,0,0,2273,0,0,0.000,XOM,5.81,6,34.86
SELL,0,0,2274,0,0,0.000,XOM,5.86,5,29.30
SELL,0,0,2275,0,0,0.000,XOM,5.95,9,53.55
SELL,0,0,2276,0,0,0.000,XOM,6.13,19,116.47
BUY,0,0,2277,0,0,0.000,XOM,6.07,6,36.42
BUY,0,0,2278,0,0,0.000,XOM,5.93,14,83.02
SELL,0,0,2279,0,0,0.000,XOM,5.99,6,35.94
SELL,0,0,2280,0,0,0.000,XOM,6.01,2,12.02
SELL,0,0,2282,0,0,0.000,XOM,6.05,4,24.20
SELL,0,0,2283,0,0,0.000,XOM,6.08,3,18.24
BUY,0,0,2284,0,0,0.000,XOM,6.05,3,18.15
BUY,0,0,2285,0,0,0.000,XOM,5.99,6,35.94
SELL,0,0,2286,0,0,0.000,XOM,6.04,5,30.20
BUY,0,0,2287,0,0,0.000,XOM,5.99,5,29.95
BUY,0,0,2288,0,0,0.000,XOM,5.98,1,5.98
BUY,0,0,2290,0,0,0.000,XOM,5.92,6,35.52
BUY,0,0,2291,0,0,0.000,XOM,5.86,6,35.16
BUY,0,0,2292,0,0,0.000,XOM,5.83,3,17.49
SELL,0,0,2293,0,0,0.000,XOM,5.92,9,53.28
BUY,0,0,2294,0,0,0.000,XOM,5.80,12,69.60
SELL,0,0,2295,0,0,0.000,XOM,5.83,3,17.49
SELL,0,0,2296,0,0,0.000,XOM,5.86,3,17.58
BUY,0,0,2297,0,0,0.000,XOM,5.71,16,91.36
SELL,0,0,2298,0,0,0.000,XOM,5.78,7,40.46
BUY,0,0,2299,0,0,0.000,XOM,5.75,3,17.25
BUY,0,0,2300,0,0,0.000,XOM,5.66,9,50.94
SELL,0,0,2301,0,0,0.000,XOM,5.74,8,45.92
SELL,0,0,2302,0,0,0.000,XOM,5.81,7,40.67
BUY,0,0,2303,0,0,0.000,XOM,5.62,20,112.40
SELL,0,0,2304,0,0,0.000,XOM,5.63,1,5.63
BUY,0,0,2305,0,0,0.000,XOM,5.62,1,5.62
BUY,0,0,2306,0,0,0.000,XOM,5.50,13,71.50
SELL,0,0,2307,0,0,0.000,XOM,5.59,10,55.90
SELL,0,0,2308,0,0,0.000,XOM,5.62,3,16.86
SELL,0,0,2312,0,0,0.000,XOM,5.72,11,62.92
SELL,0,0,2313,0,0,0.000,XOM,5.74,2,11.48
BUY,0,0,2314,0,0,0.000,XOM,5.72,2,11.44
SELL,0,0,2315,0,0,0.000,XOM,5.81,9,52.29
SELL,0,0,2316,0,0,0.000,XOM,5.83,2,11.66
SELL,0,0,2317,0,0,0.000,XOM,5.84,1,5.84
BUY,0,0,2318,0,0,0.000,XOM,5.71,13,74.23
SELL,0,0,2319,0,0,0.000,XOM,5.72,1,5.72
BUY,0,0,2320,0,0,0.000,XOM,5.69,3,17.07
SELL,0,0,2321,0,0,0.000,XOM,5.87,19,111.53
BUY,0,0,2322,0,0,0.000,XOM,5.81,6,34.86
BUY,0,0,2323,0,0,0.000,XOM,5.74,7,40.18
SELL,0,0,2324,0,0,0.000,XOM,5.77,3,17.31
BUY,0,0,2325,0,0,0.000,XOM,5.71,6,34.26
SELL,0,0,2327,0,0,0.000,XOM,5.84,13,75.92
SELL,0,0,2328,0,0,0.000,XOM,5.86,2,11.72
BUY,0,0,2329,0,0,0.000,XOM,5.69,17,96.73
BUY,0,0,2330,0,0,0.000,XOM,5.63,6,33.78
SELL,0,0,2331,0,0,0.000,XOM,5.66,3,16.98
BUY,0,0,2332,0,0,0.000,XOM,5.60,6,33.60
SELL,0,0,2333,0,0,0.000,XOM,5.71,11,62.81
BUY,0,0,2334,0,0,0.000,XOM,5.63,8,45.04
SELL,0,0,2335,0,0,0.000,XOM,5.66,3,16.98
BUY,0,0,2336,0,0,0.000,XOM,5.61,5,28.05
SELL,0,0,2337,0,0,0.000,XOM,5.63,2,11.26
BUY,0,0,2338,0,0,0.000,XOM,5.52,11,60.72
SELL,0,0,2339,0,0,0.000,XOM,5.63,12,67.56
SELL,0,0,2340,0,0,0.000,XOM,5.68,5,28.40
SELL,0,0,2341,0,0,0.000,XOM,5.75,7,40.25
BUY,0,0,2343,0,0,0.000,XOM,5.66,9,50.94
BUY,0,0,2344,0,0,0.000,XOM,5.60,6,33.60
BUY,0,0,2345,0,0,0.000,XOM,5.57,3,16.71
SELL,0,0,2346,0,0,0.000,XOM,5.58,1,5.58
BUY,0,0,2347,0,0,0.000,XOM,5.54,4,22.16
SELL,0,0,2348,0,0,0.000,XOM,5.64,10,56.40
BUY,0,0,2349,0,0,0.000,XOM,5.60,4,22.40
BUY,0,0,2350,0,0,0.000,XOM,5.58,2,11.16
SELL,0,0,2351,0,0,0.000,XOM,5.60,2,11.20
SELL,0,0,2353,0,0,0.000,XOM,5.71,11,62.81
BUY,0,0,2354,0,0,0.000,XOM,5.63,8,45.04
BUY,0,0,2355,0,0,0.000,XOM,5.60,3,16.80
BUY,0,0,2356,0,0,0.000,XOM,5.58,2,11.16
BUY,0,0,2357,0,0,0.000,XOM,5.57,1,5.57
BUY,0,0,2359,0,0,0.000,XOM,5.52,5,27.60
SELL,0,0,2360,0,0,0.000,XOM,5.54,2,11.08
BUY,0,0,2361,0,0,0.000,XOM,5.52,2,11.04
SELL,0,0,2362,0,0,0.000,XOM,5.54,2,11.08
BUY,0,0,2363,0,0,0.000,XOM,5.51,3,16.53
SELL,0,0,2364,0,0,0.000,XOM,5.57,6,33.42
SELL,0,0,2365,0,0,0.000,XOM,5.61,4,22.44
BUY,0,0,2366,0,0,0.000,XOM,5.54,7,38.78
BUY,0,0,2367,0,0,0.000,XOM,5.48,6,32.88
SELL,0,0,2369,0,0,0.000,XOM,5.52,4,22.08
BUY,0,0,2370,0,0,0.000,XOM,5.45,7,38.15
SELL,0,0,2371,0,0,0.000,XOM,5.48,3,16.44
BUY,0,0,2372,0,0,0.000,XOM,5.46,2,10.92
SELL,0,0,2373,0,0,0.000,XOM,5.55,9,49.95
SELL,0,0,2374,0,0,0.000,XOM,5.61,6,33.66
SELL,0,0,2375,0,0,0.000,XOM,5.63,2,11.26
BUY,0,0,2377,0,0,0.000,XOM,5.61,2,11.22
SELL,0,0,2378,0,0,0.000,XOM,5.64,3,16.92
SELL,0,0,2379,0,0,0.000,XOM,5.72,8,45.76
SELL,0,0,2380,0,0,0.000,XOM,5.87,15,88.05
SELL,0,0,2381,0,0,0.000,XOM,5.89,2,11.78
BUY,0,0,2382,0,0,0.000,XOM,5.83,6,34.98
SELL,0,0,2383,0,0,0.000,XOM,5.87,4,23.48
BUY,0,0,2385,0,0,0.000,XOM,5.86,1,5.86
SELL,0,0,2386,0,0,0.000,XOM,5.87,1,5.87
BUY,0,0,2388,0,0,0.000,XOM,5.81,6,34.86
BUY,0,0,2389,0,0,0.000,XOM,5.78,3,17.34
BUY,0,0,2390,0,0,0.000,XOM,5.70,8,45.60
SELL,0,0,2391,0,0,0.000,XOM,5.84,14,81.76
SELL,0,0,2392,0,0,0.000,XOM,5.86,2,11.72
SELL,0,0,2393,0,0,0.000,XOM,5.89,3,17.67
BUY,0,0,2394,0,0,0.000,XOM,5.86,3,17.58
SELL,0,0,2395,0,0,0.000,XOM,5.92,6,35.52
BUY,0,0,2397,0,0,0.000,XOM,5.87,5,29.35
BUY,0,0,2398,0,0,0.000,XOM,5.84,3,17.52
BUY,0,0,2399,0,0,0.000,XOM,5.76,8,46.08
SELL,0,0,2400,0,0,0.000,XOM,5.87,11,64.57
SELL,0,0,2401,0,0,0.000,XOM,5.99,12,71.88
BUY,0,0,2402,0,0,0.000,XOM,5.90,9,53.10
BUY,0,0,2404,0,0,0.000,XOM,5.87,3,17.61
BUY,0,0,2405,0,0,0.000,XOM,5.83,4,23.32
BUY,0,0,2406,0,0,0.000,XOM,5.81,2,11.62
SELL,0,0,2407,0,0,0.000,XOM,5.87,6,35.22
SELL,0,0,2408,0,0,0.000,XOM,5.96,9,53.64
BUY,0,0,2409,0,0,0.000,XOM,5.87,9,52.83
BUY,0,0,2410,0,0,0.000,XOM,5.80,7,40.60
BUY,0,0,2411,0,0,0.000,XOM,5.76,4,23.04
SELL,0,0,2412,0,0,0.000,XOM,5.89,13,76.57
SELL,0,0,2413,0,0,0.000,XOM,5.92,3,17.76
BUY,0,0,2414,0,0,0.000,XOM,5.87,5,29.35
BUY,0,0,2415,0,0,0.000,XOM,5.86,1,5.86
BUY,0,0,2416,0,0,0.000,XOM,5.81,5,29.05
BUY,0,0,2417,0,0,0.000,XOM,5.73,8,45.84
SELL,0,0,2418,0,0,0.000,XOM,5.86,13,76.18
BUY,0,0,2419,0,0,0.000,XOM,5.81,5,29.05
BUY,0,0,2420,0,0,0.000,XOM,5.73,8,45.84
SELL,0,0,2421,0,0,0.000,XOM,5.87,14,82.18
SELL,0,0,2422,0,0,0.000,XOM,6.04,17,102.68
BUY,0,0,2423,0,0,0.000,XOM,5.98,6,35.88
BUY,0,0,2425,0,0,0.000,XOM,5.96,2,11.92
BUY,0,0,2426,0,0,0.000,XOM,5.95,1,5.95
SELL,0,0,2427,0,0,0.000,XOM,6.13,18,110.34
BUY,0,0,2428,0,0,0.000,XOM,5.96,16,95.36
BUY,0,0,2429,0,0,0.000,XOM,5.87,9,52.83
SELL,0,0,2430,0,0,0.000,XOM,6.13,26,159.38
BUY,0,0,2431,0,0,0.000,XOM,6.09,3,18.27
BUY,0,0,2432,0,0,0.000,XOM,5.99,9,53.91
SELL,0,0,2433,0,0,0.000,XOM,6.04,5,30.20
SELL,0,0,2434,0,0,0.000,XOM,6.22,17,105.74
SELL,0,0,2435,0,0,0.000,XOM,6.36,13,82.68
SELL,0,0,2436,0,0,0.000,XOM,6.39,2,12.78
SELL,0,0,2437,0,0,0.000,XOM,6.53,13,84.89
SELL,0,0,2439,0,0,0.000,XOM,6.65,10,66.50
BUY,0,0,2440,0,0,0.000,XOM,6.62,2,13.24
BUY,0,0,2441,0,0,0.000,XOM,6.42,17,109.14
SELL,0,0,2442,0,0,0.000,XOM,6.43,534,3433.62
