Performance Struct Name:,Performance_01
Portfolio Tracked:,Portfolio_01

Year,Month,Day,Total Investment,Total Revenue,Total Value,
0,0,44,138979.16,122007.95,16366.59,
0,0,45,142322.94,122007.95,15753.41,
0,0,46,143074.62,122007.95,15542.27,
0,0,47,144044.39,122007.95,15172.73,
0,0,48,144044.39,122405.16,15302.73,
0,0,49,146892.17,122405.16,11990.65,
0,0,50,148162.51,122405.16,5390.37,
0,0,51,148162.51,124843.25,9617.98,
0,0,52,148991.11,124843.25,6933.43,
0,0,53,148991.11,126088.04,9171.17,
0,0,54,149613.97,126088.04,2900.63,
0,0,55,149646.98,126088.04,2510.85,
0,0,56,149694.82,126088.04,1556.39,
0,0,57,149694.82,129391.14,7795.99,
0,0,58,149694.82,139281.05,9416.02,
0,0,59,151298.24,139281.05,8451.71,
0,0,60,151298.24,141685.23,8895.45,
0,0,61,151298.24,143215.81,8924.46,
0,0,62,151764.13,143215.81,8874.03,
0,0,63,152624.49,143215.81,8681.78,
0,0,64,153849.85,143215.81,8026.09,
0,0,65,154026.87,143215.81,7906.98,
0,0,66,155009.86,143215.81,6772.96,
0,0,67,155744.04,143215.81,5036.30,
0,0,68,155744.04,143559.58,5664.11,
0,0,69,155744.04,143918.78,6181.94,
0,0,70,155744.04,144199.75,6524.84,
0,0,71,155744.04,144387.44,6734.83,
0,0,72,156110.37,144387.44,6246.95,
0,0,73,156702.35,144387.44,2549.12,
0,0,74,156727.78,144387.44,222.32,
0,0,75,156727.78,144732.00,2414.76,
0,0,76,156807.37,144732.00,1522.58,
0,0,77,156832.17,144732.00,1116.00,
0,0,78,156832.17,144732.00,1116.00,
0,0,79,156832.17,144732.00,1116.00,
0,0,80,156832.17,144732.00,1116.00,
0,0,81,156832.17,144732.00,1116.00,
0,0,82,156832.17,144732.00,1116.00,
0,0,83,156832.17,144732.00,1116.00,
0,0,84,156832.17,144732.00,1116.00,
0,0,85,156832.17,144732.00,1116.00,
0,0,86,156832.17,144732.00,1116.00,
0,0,87,156832.17,144732.00,1116.00,
0,0,88,156832.17,144732.00,1116.00,
0,0,89,156832.17,144732.00,1116.00,
0,0,90,156832.17,144732.00,1116.00,
0,0,91,156832.17,144732.00,1116.00,
0,0,92,156832.17,144732.00,1116.00,
0,0,93,156832.17,144732.00,1116.00,
0,0,94,156832.17,144732.00,1116.00,
0,0,95,156832.17,144732.00,1116.00,
0,0,96,156832.17,144732.00,1116.00,
0,0,97,156832.17,144732.00,1116.00,
0,0,98,156832.17,144732.00,1116.00,
0,0,99,156832.17,144732.00,1116.00,
0,0,100,156832.17,144732.00,1116.00,
0,0,101,156832.17,144732.00,1116.00,
0,0,102,156832.17,144732.00,1116.00,
0,0,103,156832.17,144732.00,1116.00,
0,0,104,156832.17,144732.00,1116.00,
0,0,105,156832.17,144732.00,1116.00,
0,0,106,156832.17,144732.00,1116.00,
0,0,107,156832.17,144732.00,1116.00,
0,0,108,156832.17,144732.00,1116.00,
0,0,109,156832.17,144732.00,1116.00,
0,0,110,156832.17,144732.00,1116.00,
0,0,111,156832.17,144732.00,1116.00,
0,0,112,156832.17,144732.00,1116.00,
0,0,113,156832.17,144732.00,1116.00,
0,0,114,156832.17,144732.00,1116.00,
0,0,115,156832.17,144732.00,1116.00,
0,0,116,156832.17,144732.00,1116.00,
0,0,117,156832.17,144732.00,1116.00,
0,0,118,156832.17,144732.00,1116.00,
0,0,119,156832.17,144732.00,1116.00,
0,0,120,156832.17,144732.00,1116.00,
0,0,121,156832.17,144732.00,1116.00,
0,0,122,156832.17,144732.00,1116.00,
0,0,123,156832.17,144732.00,1116.00,
0,0,124,156832.17,144732.00,1116.00,
0,0,125,156832.17,144732.00,1116.00,
0,0,126,156832.17,144732.00,1116.00,
0,0,127,156832.17,144732.00,1116.00,
0,0,128,156832.17,144732.00,1116.00,
0,0,129,156832.17,144732.00,1116.00,
0,0,130,156832.17,144732.00,1116.00,
0,0,131,156832.17,144732.00,1116.00,
0,0,132,156832.17,144732.00,1116.00,
0,0,133,156832.17,144732.00,1116.00,
0,0,134,156832.17,144732.00,1116.00,
0,0,135,156832.17,144732.00,1116.00,
0,0,136,156832.17,144732.00,1116.00,
0,0,137,156832.17,144732.00,1116.00,
0,0,138,156832.17,144732.00,1116.00,
0,0,139,156832.17,144732.00,1116.00,
0,0,140,156832.17,144732.00,1116.00,
0,0,141,156832.17,144732.00,1116.00,
0,0,142,156832.17,144732.00,1116.00,
0,0,143,156832.17,144732.00,1116.00,
0,0,144,156832.17,144732.00,1116.00,
0,0,145,156832.17,144732.00,1116.00,
0,0,146,156832.17,144732.00,1116.00,
0,0,147,156832.17,144732.00,1116.00,
0,0,148,156832.17,144732.00,1116.00,
0,0,149,156832.17,144732.00,1116.00,
0,0,150,156832.17,144732.00,1116.00,
0,0,151,156832.17,144732.00,1116.00,
0,0,152,156832.17,144732.00,1116.00,
0,0,153,156832.17,144732.00,1116.00,
0,0,154,156832.17,144732.00,1116.00,
0,0,155,156832.17,144732.00,1116.00,
0,0,156,156832.17,144732.00,1116.00,
0,0,157,156832.17,144732.00,1116.00,
0,0,158,156832.17,144732.00,1116.00,
0,0,159,156832.17,144732.00,1116.00,
0,0,160,156832.17,144732.00,1116.00,
0,0,161,156832.17,144732.00,1116.00,
0,0,162,156832.17,144732.00,1116.00,
0,0,163,156832.17,144732.00,1116.00,
0,0,164,156832.17,144732.00,1116.00,
0,0,165,156832.17,144732.00,1116.00,
0,0,166,156832.17,144732.00,1116.00,
0,0,167,156832.17,144732.00,1116.00,
0,0,168,156832.17,144732.00,1116.00,
0,0,169,156832.17,144732.00,1116.00,
0,0,170,156832.17,144732.00,1116.00,
0,0,171,156832.17,144732.00,1116.00,
0,0,172,156832.17,144732.00,1116.00,
0,0,173,156832.17,144732.00,1116.00,
0,0,174,156832.17,144732.00,1116.00,
0,0,175,156832.17,144732.00,1116.00,
0,0,176,156832.17,144732.00,1116.00,
0,0,177,156832.17,144732.00,1116.00,
0,0,178,156832.17,144732.00,1116.00,
0,0,179,156832.17,144732.00,1116.00,
0,0,180,156832.17,144732.00,1116.00,
0,0,181,156832.17,144732.00,1116.00,
0,0,182,156832.17,144732.00,1116.00,
0,0,183,156832.17,144732.00,1116.00,
0,0,184,156832.17,144732.00,1116.00,
0,0,185,156832.17,144732.00,1116.00,
0,0,186,156832.17,144732.00,1116.00,
0,0,187,156832.17,144732.00,1116.00,
0,0,188,156832.17,144732.00,1116.00,
0,0,189,156832.17,144732.00,1116.00,
0,0,190,156832.17,144732.00,1116.00,
0,0,191,156832.17,144732.00,1116.00,
0,0,192,156832.17,144732.00,1116.00,
0,0,193,156832.17,144732.00,1116.00,
0,0,194,156832.17,144732.00,1116.00,
0,0,195,156832.17,144732.00,1116.00,
0,0,196,156832.17,144732.00,1116.00,
0,0,197,156832.17,144732.00,1116.00,
0,0,198,156832.17,144732.00,1116.00,
0,0,199,156832.17,144732.00,1116.00,
0,0,200,156832.17,144732.00,1116.00,
0,0,201,156832.17,144732.00,1116.00,
0,0,202,156832.17,144732.00,1116.00,
0,0,203,156832.17,144732.00,1116.00,
0,0,204,156832.17,144732.00,1116.00,
0,0,205,156832.17,144732.00,1116.00,
0,0,206,156832.17,144732.00,1116.00,
0,0,207,156832.17,144732.00,1116.00,
0,0,208,156832.17,144732.00,1116.00,
0,0,209,156832.17,144732.00,1116.00,
0,0,210,156832.17,144732.00,1116.00,
0,0,211,156832.17,144732.00,1116.00,
0,0,212,156832.17,144732.00,1116.00,
0,0,213,156832.17,144732.00,1116.00,
0,0,214,156832.17,144732.00,1116.00,
0,0,215,156832.17,144732.00,1116.00,
0,0,216,156832.17,144732.00,1116.00,
0,0,217,156832.17,144732.00,1116.00,
0,0,218,156832.17,144732.00,1116.00,
0,0,219,156832.17,144732.00,1116.00,
0,0,220,156832.17,144732.00,1116.00,
0,0,221,156832.17,144732.00,1116.00,
0,0,222,156832.17,144732.00,1116.00,
0,0,223,156832.17,144732.00,1116.00,
0,0,224,156832.17,144732.00,1116.00,
0,0,225,156832.17,144732.00,1116.00,
0,0,226,156832.17,144732.00,1116.00,
0,0,227,156832.17,144732.00,1116.00,
0,0,228,156832.17,144732.00,1116.00,
0,0,229,156832.17,144732.00,1116.00,
0,0,230,156832.17,144732.00,1116.00,
0,0,231,156832.17,144732.00,1116.00,
0,0,232,156832.17,144732.00,1116.00,
0,0,233,156832.17,144732.00,1116.00,
0,0,234,156832.17,144732.00,1116.00,
0,0,235,156832.17,144732.00,1116.00,
0,0,236,156832.17,144732.00,1116.00,
0,0,237,156832.17,144732.00,1116.00,
0,0,238,156832.17,144732.00,1116.00,
0,0,239,156832.17,144732.00,1116.00,
0,0,240,156832.17,144732.00,1116.00,
0,0,241,156832.17,144732.00,1116.00,
0,0,242,156832.17,144732.00,1116.00,
0,0,243,156832.17,144732.00,1116.00,
0,0,244,156832.17,144732.00,1116.00,
0,0,245,156832.17,144732.00,1116.00,
0,0,246,156832.17,144732.00,1116.00,
0,0,247,156832.17,144732.00,1116.00,
0,0,248,156832.17,144732.00,1116.00,
0,0,249,156832.17,144732.00,1116.00,
0,0,250,156832.17,144732.00,1116.00,
0,0,251,156832.17,144732.00,1116.00,
0,0,252,156832.17,144732.00,1116.00,
0,0,253,156832.17,144732.00,1116.00,
0,0,254,156832.17,144732.00,1116.00,
0,0,255,156832.17,144732.00,1116.00,
0,0,256,156832.17,144732.00,1116.00,
0,0,257,156832.17,144732.00,1116.00,
0,0,258,156832.17,144732.00,1116.00,
0,0,259,156832.17,144732.00,1116.00,
0,0,260,156832.17,144732.00,1116.00,
0,0,261,156832.17,144732.00,1116.00,
0,0,262,156832.17,144732.00,1116.00,
0,0,263,156832.17,144732.00,1116.00,
0,0,264,156832.17,144732.00,1116.00,
0,0,265,156832.17,144732.00,1116.00,
0,0,266,156832.17,144732.00,1116.00,
0,0,267,156832.17,144732.00,1116.00,
0,0,268,156832.17,144732.00,1116.00,
0,0,269,156832.17,144732.00,1116.00,
0,0,270,156832.17,144732.00,1116.00,
0,0,271,156832.17,144732.00,1116.00,
0,0,272,156832.17,144732.00,1116.00,
0,0,273,156832.17,144732.00,1116.00,
0,0,274,156832.17,144732.00,1116.00,
0,0,275,156832.17,144732.00,1116.00,
0,0,276,156832.17,144732.00,1116.00,
0,0,277,156832.17,144732.00,1116.00,
0,0,278,156832.17,144732.00,1116.00,
0,0,279,156832.17,144732.00,1116.00,
0,0,280,156832.17,144732.00,1116.00,
0,0,281,156832.17,144732.00,1116.00,
0,0,282,156832.17,144732.00,1116.00,
0,0,283,156832.17,144732.00,1116.00,
0,0,284,156832.17,144732.00,1116.00,
0,0,285,156832.17,144732.00,1116.00,
0,0,286,156832.17,144732.00,1116.00,
0,0,287,156832.17,144732.00,1116.00,
0,0,288,156832.17,144732.00,1116.00,
0,0,289,156832.17,144732.00,1116.00,
0,0,290,156832.17,144732.00,1116.00,
0,0,291,156832.17,144732.00,1116.00,
0,0,292,156832.17,144732.00,1116.00,
0,0,293,156832.17,144732.00,1116.00,
0,0,294,156832.17,144732.00,1116.00,
0,0,295,156832.17,144732.00,1116.00,
0,0,296,156832.17,144732.00,1116.00,
0,0,297,156832.17,144732.00,1116.00,
0,0,298,156832.17,144732.00,1116.00,
0,0,299,156832.17,144732.00,1116.00,
0,0,300,156832.17,144732.00,1116.00,
0,0,301,156832.17,144732.00,1116.00,
0,0,302,156832.17,144732.00,1116.00,
0,0,303,156832.17,144732.00,1116.00,
0,0,304,156832.17,144732.00,1116.00,
0,0,305,156832.17,144732.00,1116.00,
0,0,306,156832.17,144732.00,1116.00,
0,0,307,156832.17,144732.00,1116.00,
0,0,308,156832.17,144732.00,1116.00,
0,0,309,156832.17,144732.00,1116.00,
0,0,310,156832.17,144732.00,1116.00,
0,0,311,156832.17,144732.00,1116.00,
0,0,312,156832.17,144732.00,1116.00,
0,0,313,156832.17,144732.00,1116.00,
0,0,314,156832.17,144732.00,1116.00,
0,0,315,156832.17,144732.00,1116.00,
0,0,316,156832.17,144732.00,1116.00,
0,0,317,156832.17,144732.00,1116.00,
0,0,318,156832.17,144732.00,1116.00,
0,0,319,156832.17,144732.00,1116.00,
0,0,320,156832.17,144732.00,1116.00,
0,0,321,156832.17,144732.00,1116.00,
0,0,322,156832.17,144732.00,1116.00,
0,0,323,156832.17,144732.00,1116.00,
0,0,324,156832.17,144732.00,1116.00,
0,0,325,156832.17,144732.00,1116.00,
0,0,326,156832.17,144732.00,1116.00,
0,0,327,156832.17,144732.00,1116.00,
0,0,328,156832.17,144732.00,1116.00,
0,0,329,156832.17,144732.00,1116.00,
0,0,330,156832.17,144732.00,1116.00,
0,0,331,156832.17,144732.00,1116.00,
0,0,332,156832.17,144732.00,1116.00,
0,0,333,156832.17,144732.00,1116.00,
0,0,334,156832.17,144732.00,1116.00,
0,0,335,156832.17,144732.00,1116.00,
0,0,336,156832.17,144732.00,1116.00,
0,0,337,156832.17,144732.00,1116.00,
0,0,338,156832.17,144732.00,1116.00,
0,0,339,156832.17,144732.00,1116.00,
0,0,340,156832.17,144732.00,1116.00,
0,0,341,156832.17,144732.00,1116.00,
0,0,342,156832.17,144732.00,1116.00,
0,0,343,156832.17,144732.00,1116.00,
0,0,344,156832.17,144732.00,1116.00,
0,0,345,156832.17,144732.00,1116.00,
0,0,346,156832.17,144732.00,1116.00,
0,0,347,156832.17,144732.00,1116.00,
0,0,348,156832.17,144732.00,1116.00,
0,0,349,156832.17,144732.00,1116.00,
0,0,350,156832.17,144732.00,1116.00,
0,0,351,156832.17,144732.00,1116.00,
0,0,352,156832.17,144732.00,1116.00,
0,0,353,156832.17,144732.00,1116.00,
0,0,354,156832.17,144732.00,1116.00,
0,0,355,156832.17,144732.00,1116.00,
0,0,356,156832.17,144732.00,1116.00,
0,0,357,156832.17,144732.00,1116.00,
0,0,358,156832.17,144732.00,1116.00,
0,0,359,156832.17,144732.00,1116.00,
0,0,360,156832.17,144732.00,1116.00,
0,0,361,156832.17,144732.00,1116.00,
0,0,362,156832.17,144732.00,1116.00,
0,0,363,156832.17,144732.00,1116.00,
0,0,364,156832.17,144732.00,1116.00,
0,0,365,156832.17,144732.00,1116.00,
0,0,366,156832.17,144732.00,1116.00,
0,0,367,156832.17,144732.00,1116.00,
0,0,368,156832.17,144732.00,1116.00,
0,0,369,156832.17,144732.00,1116.00,
0,0,370,156832.17,144732.00,1116.00,
0,0,371,156832.17,144732.00,1116.00,
0,0,372,156832.17,144732.00,1116.00,
0,0,373,156832.17,144732.00,1116.00,
0,0,374,156832.17,144732.00,1116.00,
0,0,375,156832.17,144732.00,1116.00,
0,0,376,156832.17,144732.00,1116.00,
0,0,377,156832.17,144732.00,1116.00,
0,0,378,156832.17,144732.00,1116.00,
0,0,379,156832.17,144732.00,1116.00,
0,0,380,156832.17,144732.00,1116.00,
0,0,381,156832.17,144732.00,1116.00,
0,0,382,156832.17,144732.00,1116.00,
0,0,383,156832.17,144732.00,1116.00,
0,0,384,156832.17,144732.00,1116.00,
0,0,385,156832.17,144732.00,1116.00,
0,0,386,156832.17,144732.00,1116.00,
0,0,387,156832.17,144732.00,1116.00,
0,0,388,156832.17,144732.00,1116.00,
0,0,389,156832.17,144732.00,1116.00,
0,0,390,156832.17,144732.00,1116.00,
0,0,391,156832.17,144732.00,1116.00,
0,0,392,156832.17,144732.00,1116.00,
0,0,393,156832.17,144732.00,1116.00,
0,0,394,156832.17,144732.00,1116.00,
0,0,395,156832.17,144732.00,1116.00,
0,0,396,156832.17,144732.00,1116.00,
0,0,397,156832.17,144732.00,1116.00,
0,0,398,156832.17,144732.00,1116.00,
0,0,399,156832.17,144732.00,1116.00,
0,0,400,156832.17,144732.00,1116.00,
0,0,401,156832.17,144732.00,1116.00,
0,0,402,156832.17,144732.00,1116.00,
0,0,403,156832.17,144732.00,1116.00,
0,0,404,156832.17,144732.00,1116.00,
0,0,405,156832.17,144732.00,1116.00,
0,0,406,156832.17,144732.00,1116.00,
0,0,407,156832.17,144732.00,1116.00,
0,0,408,156832.17,144732.00,1116.00,
0,0,409,156832.17,144732.00,1116.00,
0,0,410,156832.17,144732.00,1116.00,
0,0,411,156832.17,144732.00,1116.00,
0,0,412,156832.17,144732.00,1116.00,
0,0,413,156832.17,144732.00,1116.00,
0,0,414,156832.17,144732.00,1116.00,
0,0,415,156832.17,144732.00,1116.00,
0,0,416,156832.17,144732.00,1116.00,
0,0,417,156832.17,144732.00,1116.00,
0,0,418,156832.17,144732.00,1116.00,
0,0,419,156832.17,144732.00,1116.00,
0,0,420,156832.17,144732.00,1116.00,
0,0,421,156832.17,144732.00,1116.00,
0,0,422,156832.17,144732.00,1116.00,
0,0,423,156832.17,144732.00,1116.00,
0,0,424,156832.17,144732.00,1116.00,
0,0,425,156832.17,144732.00,1116.00,
0,0,426,156832.17,144732.00,1116.00,
0,0,427,156832.17,144732.00,1116.00,
0,0,428,156832.17,144732.00,1116.00,
0,0,429,156832.17,144732.00,1116.00,
0,0,430,156832.17,144732.00,1116.00,
0,0,431,156832.17,144732.00,1116.00,
0,0,432,156832.17,144732.00,1116.00,
0,0,433,156832.17,144732.00,1116.00,
0,0,434,156832.17,144732.00,1116.00,
0,0,435,156832.17,144732.00,1116.00,
0,0,436,156832.17,144732.00,1116.00,
0,0,437,156832.17,144732.00,1116.00,
0,0,438,156832.17,144732.00,1116.00,
0,0,439,156832.17,144732.00,1116.00,
0,0,440,156832.17,144732.00,1116.00,
0,0,441,156832.17,144732.00,1116.00,
0,0,442,156832.17,144732.00,1116.00,
0,0,443,156832.17,144732.00,1116.00,
0,0,444,156832.17,144732.00,1116.00,
0,0,445,156832.17,144732.00,1116.00,
0,0,446,156832.17,144732.00,1116.00,
0,0,447,156832.17,144732.00,1116.00,
0,0,448,156832.17,144732.00,1116.00,
0,0,449,156832.17,144732.00,1116.00,
0,0,450,156832.17,144732.00,1116.00,
0,0,451,156832.17,144732.00,1116.00,
0,0,452,156832.17,144732.00,1116.00,
0,0,453,156832.17,144732.00,1116.00,
0,0,454,156832.17,144732.00,1116.00,
0,0,455,156832.17,144732.00,1116.00,
0,0,456,156832.17,144732.00,1116.00,
0,0,457,156832.17,144732.00,1116.00,
0,0,458,156832.17,144732.00,1116.00,
0,0,459,156832.17,144732.00,1116.00,
0,0,460,156832.17,144732.00,1116.00,
0,0,461,156832.17,144732.00,1116.00,
0,0,462,156832.17,144732.00,1116.00,
0,0,463,156832.17,144732.00,1116.00,
0,0,464,156832.17,144732.00,1116.00,
0,0,465,156832.17,144732.00,1116.00,
0,0,466,156832.17,144732.00,1116.00,
0,0,467,156832.17,144732.00,1116.00,
0,0,468,156832.17,144732.00,1116.00,
0,0,469,156832.17,144732.00,1116.00,
0,0,470,156832.17,144732.00,1116.00,
0,0,471,156832.17,144732.00,1116.00,
0,0,472,156832.17,144732.00,1116.00,
0,0,473,156832.17,144732.00,1116.00,
0,0,474,156832.17,144732.00,1116.00,
0,0,475,156832.17,144732.00,1116.00,
0,0,476,156832.17,144732.00,1116.00,
0,0,477,156832.17,144732.00,1116.00,
0,0,478,156832.17,144732.00,1116.00,
0,0,479,156832.17,144732.00,1116.00,
0,0,480,156832.17,144732.00,1116.00,
0,0,481,156832.17,144732.00,1116.00,
0,0,482,156832.17,144732.00,1116.00,
0,0,483,156832.17,144732.00,1116.00,
0,0,484,156832.17,144732.00,1116.00,
0,0,485,156832.17,144732.00,1116.00,
0,0,486,156832.17,144732.00,1116.00,
0,0,487,156832.17,144732.00,1116.00,
0,0,488,156832.17,144732.00,1116.00,
0,0,489,156832.17,144732.00,1116.00,
0,0,490,156832.17,144732.00,1116.00,
0,0,491,156832.17,144732.00,1116.00,
0,0,492,156832.17,144732.00,1116.00,
0,0,493,156832.17,144732.00,1116.00,
0,0,494,156832.17,144732.00,1116.00,
0,0,495,156832.17,144732.00,1116.00,
0,0,496,156832.17,144732.00,1116.00,
0,0,497,156832.17,144732.00,1116.00,
0,0,498,156832.17,144732.00,1116.00,
0,0,499,156832.17,144732.00,1116.00,
0,0,500,156832.17,144732.00,1116.00,
0,0,501,156832.17,144732.00,1116.00,
0,0,502,156832.17,144732.00,1116.00,
0,0,503,156832.17,144732.00,1116.00,
0,0,504,156832.17,144732.00,1116.00,
0,0,505,156832.17,144732.00,1116.00,
0,0,506,156832.17,144732.00,1116.00,
0,0,507,156832.17,144732.00,1116.00,
0,0,508,156832.17,144732.00,1116.00,
0,0,509,156832.17,144732.00,1116.00,
0,0,510,156832.17,144732.00,1116.00,
0,0,511,156832.17,144732.00,1116.00,
0,0,512,156832.17,144732.00,1116.00,
0,0,513,156832.17,144732.00,1116.00,
0,0,514,156832.17,144732.00,1116.00,
0,0,515,156832.17,144732.00,1116.00,
0,0,516,156832.17,144732.00,1116.00,
0,0,517,156832.17,144732.00,1116.00,
0,0,518,156832.17,144732.00,1116.00,
0,0,519,156832.17,144732.00,1116.00,
0,0,520,156832.17,144732.00,1116.00,
0,0,521,156832.17,144732.00,1116.00,
0,0,522,156832.17,144732.00,1116.00,
0,0,523,156832.17,144732.00,1116.00,
0,0,524,156832.17,144732.00,1116.00,
0,0,525,156832.17,144732.00,1116.00,
0,0,526,156832.17,144732.00,1116.00,
0,0,527,156832.17,144732.00,1116.00,
0,0,528,156832.17,144732.00,1116.00,
0,0,529,156832.17,144732.00,1116.00,
0,0,530,156832.17,144732.00,1116.00,
0,0,531,156832.17,144732.00,1116.00,
0,0,532,156832.17,144732.00,1116.00,
0,0,533,156832.17,144732.00,1116.00,
0,0,534,156832.17,144732.00,1116.00,
0,0,535,156832.17,144732.00,1116.00,
0,0,536,156832.17,144732.00,1116.00,
0,0,537,156832.17,144732.00,1116.00,
0,0,538,156832.17,144732.00,1116.00,
0,0,539,156832.17,144732.00,1116.00,
0,0,540,156832.17,144732.00,1116.00,
0,0,541,156832.17,144732.00,1116.00,
0,0,542,156832.17,144732.00,1116.00,
0,0,543,156832.17,144732.00,1116.00,
0,0,544,156832.17,144732.00,1116.00,
0,0,545,156832.17,144732.00,1116.00,
0,0,546,156832.17,144732.00,1116.00,
0,0,547,156832.17,144732.00,1116.00,
0,0,548,156832.17,144732.00,1116.00,
0,0,549,156832.17,144732.00,1116.00,
0,0,550,156832.17,144732.00,1116.00,
0,0,551,156832.17,144732.00,1116.00,
0,0,552,156832.17,144732.00,1116.00,
0,0,553,156832.17,144732.00,1116.00,
0,0,554,156832.17,144732.00,1116.00,
0,0,555,156832.17,144732.00,1116.00,
0,0,556,156832.17,144732.00,1116.00,
0,0,557,156832.17,144732.00,1116.00,
0,0,558,156832.17,144732.00,1116.00,
0,0,559,156832.17,144732.00,1116.00,
0,0,560,156832.17,144732.00,1116.00,
0,0,561,156832.17,144732.00,1116.00,
0,0,562,156832.17,144732.00,1116.00,
0,0,563,156832.17,144732.00,1116.00,
0,0,564,156832.17,144732.00,1116.00,
0,0,565,156832.17,144732.00,1116.00,
0,0,566,156832.17,144732.00,1116.00,
0,0,567,156832.17,144732.00,1116.00,
0,0,568,156832.17,144732.00,1116.00,
0,0,569,156832.17,144732.00,1116.00,
0,0,570,156832.17,144732.00,1116.00,
0,0,571,156832.17,144732.00,1116.00,
0,0,572,156832.17,144732.00,1116.00,
0,0,573,156832.17,144732.00,1116.00,
0,0,574,156832.17,144732.00,1116.00,
0,0,575,156832.17,144732.00,1116.00,
0,0,576,156832.17,144732.00,1116.00,
0,0,577,156832.17,144732.00,1116.00,
0,0,578,156832.17,144732.00,1116.00,
0,0,579,156832.17,144732.00,1116.00,
0,0,580,156832.17,144732.00,1116.00,
0,0,581,156832.17,144732.00,1116.00,
0,0,582,156832.17,144732.00,1116.00,
0,0,583,156832.17,144732.00,1116.00,
0,0,584,156832.17,144732.00,1116.00,
0,0,585,156832.17,144732.00,1116.00,
0,0,586,156832.17,144732.00,1116.00,
0,0,587,156832.17,144732.00,1116.00,
0,0,588,156832.17,144732.00,1116.00,
0,0,589,156832.17,144732.00,1116.00,
0,0,590,156832.17,144732.00,1116.00,
0,0,591,156832.17,144732.00,1116.00,
0,0,592,156832.17,144732.00,1116.00,
0,0,593,156832.17,144732.00,1116.00,
0,0,594,156832.17,144732.00,1116.00,
0,0,595,156832.17,144732.00,1116.00,
0,0,596,156832.17,144732.00,1116.00,
0,0,597,156832.17,144732.00,1116.00,
0,0,598,156832.17,144732.00,1116.00,
0,0,599,156832.17,144732.00,1116.00,
0,0,600,156832.17,144732.00,1116.00,
0,0,601,156832.17,144732.00,1116.00,
0,0,602,156832.17,144732.00,1116.00,
0,0,603,156832.17,144732.00,1116.00,
0,0,604,156832.17,144732.00,1116.00,
0,0,605,156832.17,144732.00,1116.00,
0,0,606,156832.17,144732.00,1116.00,
0,0,607,156832.17,144732.00,1116.00,
0,0,608,156832.17,144732.00,1116.00,
0,0,609,156832.17,144732.00,1116.00,
0,0,610,156832.17,144732.00,1116.00,
0,0,611,156832.17,144732.00,1116.00,
0,0,612,156832.17,144732.00,1116.00,
0,0,613,156832.17,144732.00,1116.00,
0,0,614,156832.17,144732.00,1116.00,
0,0,615,156832.17,144732.00,1116.00,
0,0,616,156832.17,144732.00,1116.00,
0,0,617,156832.17,144732.00,1116.00,
0,0,618,156832.17,144732.00,1116.00,
0,0,619,156832.17,144732.00,1116.00,
0,0,620,156832.17,144732.00,1116.00,
0,0,621,156832.17,144732.00,1116.00,
0,0,622,156832.17,144732.00,1116.00,
0,0,623,156832.17,144732.00,1116.00,
0,0,624,156832.17,144732.00,1116.00,
0,0,625,156832.17,144732.00,1116.00,
0,0,626,156832.17,144732.00,1116.00,
0,0,627,156832.17,144732.00,1116.00,
0,0,628,156832.17,144732.00,1116.00,
0,0,629,156832.17,144732.00,1116.00,
