Transaction,Year,Month,Day,Hour,Minute,Second,Symbol,Price,Shares,Total
BUY,0,0,137,0,0,0.000,GIS,1.32,27,35.64
BUY,0,0,138,0,0,0.000,GIS,1.30,54,70.20
SELL,0,0,139,0,0,0.000,GIS,1.31,27,35.37
SELL,0,0,142,0,0,0.000,GIS,1.32,27,35.64
SELL,0,0,144,0,0,0.000,GIS,1.33,27,35.91
SELL,0,0,145,0,0,0.000,GIS,1.36,82,111.52
SELL,0,0,146,0,0,0.000,GIS,1.37,27,36.99
BUY,0,0,147,0,0,0.000,GIS,1.36,27,36.72
BUY,0,0,148,0,0,0.000,GIS,1.34,54,72.36
SELL,0,0,149,0,0,0.000,GIS,1.35,27,36.45
BUY,0,0,152,0,0,0.000,GIS,1.34,27,36.18
SELL,0,0,153,0,0,0.000,GIS,1.35,27,36.45
BUY,0,0,156,0,0,0.000,GIS,1.34,27,36.18
BUY,0,0,158,0,0,0.000,GIS,1.33,27,35.91
BUY,0,0,160,0,0,0.000,GIS,1.32,27,35.64
BUY,0,0,162,0,0,0.000,GIS,1.30,54,70.20
SELL,0,0,163,0,0,0.000,GIS,1.31,27,35.37
BUY,0,0,164,0,0,0.000,GIS,1.29,54,69.66
BUY,0,0,165,0,0,0.000,GIS,1.22,192,234.24
BUY,0,0,166,0,0,0.000,GIS,1.21,27,32.67
SELL,0,0,167,0,0,0.000,GIS,1.22,27,32.94
BUY,0,0,168,0,0,0.000,GIS,1.21,27,32.67
BUY,0,0,169,0,0,0.000,GIS,1.19,54,64.26
BUY,0,0,172,0,0,0.000,GIS,1.18,27,31.86
BUY,0,0,173,0,0,0.000,GIS,1.16,54,62.64
BUY,0,0,174,0,0,0.000,GIS,1.15,27,31.05
BUY,0,0,175,0,0,0.000,GIS,1.14,27,30.78
SELL,0,0,177,0,0,0.000,GIS,1.15,27,31.05
BUY,0,0,178,0,0,0.000,GIS,1.14,27,30.78
SELL,0,0,179,0,0,0.000,GIS,1.16,54,62.64
SELL,0,0,180,0,0,0.000,GIS,1.22,164,200.08
BUY,0,0,181,0,0,0.000,GIS,1.21,27,32.67
BUY,0,0,189,0,0,0.000,GIS,1.20,27,32.40
BUY,0,0,190,0,0,0.000,GIS,1.19,27,32.13
SELL,0,0,191,0,0,0.000,GIS,1.21,54,65.34
BUY,0,0,196,0,0,0.000,GIS,1.20,27,32.40
BUY,0,0,198,0,0,0.000,GIS,1.18,54,63.72
SELL,0,0,203,0,0,0.000,GIS,1.19,27,32.13
BUY,0,0,206,0,0,0.000,GIS,1.18,27,31.86
SELL,0,0,208,0,0,0.000,GIS,1.19,27,32.13
BUY,0,0,209,0,0,0.000,GIS,1.18,27,31.86
SELL,0,0,211,0,0,0.000,GIS,1.19,27,32.13
SELL,0,0,213,0,0,0.000,GIS,1.20,27,32.40
SELL,0,0,214,0,0,0.000,GIS,1.22,54,65.88
SELL,0,0,216,0,0,0.000,GIS,1.23,27,33.21
SELL,0,0,218,0,0,0.000,GIS,1.24,27,33.48
SELL,0,0,219,0,0,0.000,GIS,1.25,27,33.75
BUY,0,0,220,0,0,0.000,GIS,1.24,27,33.48
SELL,0,0,221,0,0,0.000,GIS,1.25,27,33.75
SELL,0,0,222,0,0,0.000,GIS,1.28,82,104.96
BUY,0,0,224,0,0,0.000,GIS,1.27,27,34.29
SELL,0,0,226,0,0,0.000,GIS,1.30,82,106.60
BUY,0,0,227,0,0,0.000,GIS,1.29,27,34.83
BUY,0,0,228,0,0,0.000,GIS,1.28,27,34.56
BUY,0,0,229,0,0,0.000,GIS,1.26,54,68.04
SELL,0,0,231,0,0,0.000,GIS,1.29,82,105.78
SELL,0,0,235,0,0,0.000,GIS,1.30,27,35.10
BUY,0,0,239,0,0,0.000,GIS,1.29,27,34.83
SELL,0,0,241,0,0,0.000,GIS,1.30,27,35.10
BUY,0,0,244,0,0,0.000,GIS,1.29,27,34.83
BUY,0,0,246,0,0,0.000,GIS,1.28,27,34.56
SELL,0,0,247,0,0,0.000,GIS,1.29,27,34.83
SELL,0,0,248,0,0,0.000,GIS,1.30,27,35.10
SELL,0,0,250,0,0,0.000,GIS,1.31,27,35.37
SELL,0,0,252,0,0,0.000,GIS,1.37,164,224.68
SELL,0,0,253,0,0,0.000,GIS,1.38,27,37.26
BUY,0,0,254,0,0,0.000,GIS,1.37,27,36.99
SELL,0,0,255,0,0,0.000,GIS,1.38,27,37.26
BUY,0,0,257,0,0,0.000,GIS,1.35,82,110.70
BUY,0,0,258,0,0,0.000,GIS,1.33,54,71.82
SELL,0,0,259,0,0,0.000,GIS,1.34,27,36.18
BUY,0,0,261,0,0,0.000,GIS,1.33,27,35.91
SELL,0,0,263,0,0,0.000,GIS,1.34,27,36.18
SELL,0,0,264,0,0,0.000,GIS,1.36,54,73.44
BUY,0,0,265,0,0,0.000,GIS,1.35,27,36.45
BUY,0,0,266,0,0,0.000,GIS,1.34,27,36.18
SELL,0,0,268,0,0,0.000,GIS,1.36,54,73.44
SELL,0,0,269,0,0,0.000,GIS,1.37,27,36.99
BUY,0,0,271,0,0,0.000,GIS,1.36,27,36.72
SELL,0,0,273,0,0,0.000,GIS,1.38,54,74.52
BUY,0,0,274,0,0,0.000,GIS,1.35,82,110.70
BUY,0,0,275,0,0,0.000,GIS,1.32,82,108.24
SELL,0,0,276,0,0,0.000,GIS,1.36,109,148.24
SELL,0,0,277,0,0,0.000,GIS,1.37,27,36.99
SELL,0,0,279,0,0,0.000,GIS,1.38,27,37.26
BUY,0,0,282,0,0,0.000,GIS,1.37,27,36.99
BUY,0,0,284,0,0,0.000,GIS,1.34,82,109.88
BUY,0,0,285,0,0,0.000,GIS,1.33,27,35.91
SELL,0,0,286,0,0,0.000,GIS,1.34,27,36.18
BUY,0,0,287,0,0,0.000,GIS,1.33,27,35.91
BUY,0,0,288,0,0,0.000,GIS,1.32,27,35.64
SELL,0,0,289,0,0,0.000,GIS,1.34,54,72.36
SELL,0,0,291,0,0,0.000,GIS,1.36,54,73.44
SELL,0,0,292,0,0,0.000,GIS,1.39,82,113.98
SELL,0,0,293,0,0,0.000,GIS,1.40,27,37.80
SELL,0,0,294,0,0,0.000,GIS,1.43,82,117.26
BUY,0,0,295,0,0,0.000,GIS,1.41,54,76.14
SELL,0,0,296,0,0,0.000,GIS,1.43,54,77.22
BUY,0,0,297,0,0,0.000,GIS,1.42,27,38.34
BUY,0,0,298,0,0,0.000,GIS,1.40,54,75.60
BUY,0,0,302,0,0,0.000,GIS,1.39,27,37.53
SELL,0,0,303,0,0,0.000,GIS,1.40,27,37.80
SELL,0,0,305,0,0,0.000,GIS,1.42,54,76.68
SELL,0,0,306,0,0,0.000,GIS,1.43,27,38.61
BUY,0,0,308,0,0,0.000,GIS,1.42,27,38.34
SELL,0,0,309,0,0,0.000,GIS,1.43,27,38.61
BUY,0,0,310,0,0,0.000,GIS,1.42,27,38.34
SELL,0,0,311,0,0,0.000,GIS,1.43,27,38.61
BUY,0,0,312,0,0,0.000,GIS,1.42,27,38.34
BUY,0,0,314,0,0,0.000,GIS,1.41,27,38.07
BUY,0,0,315,0,0,0.000,GIS,1.40,27,37.80
SELL,0,0,316,0,0,0.000,GIS,1.41,27,38.07
SELL,0,0,317,0,0,0.000,GIS,1.42,27,38.34
SELL,0,0,318,0,0,0.000,GIS,1.44,54,77.76
SELL,0,0,320,0,0,0.000,GIS,1.46,54,78.84
SELL,0,0,321,0,0,0.000,GIS,1.51,137,206.87
SELL,0,0,322,0,0,0.000,GIS,1.52,27,41.04
BUY,0,0,323,0,0,0.000,GIS,1.51,27,40.77
SELL,0,0,324,0,0,0.000,GIS,1.54,82,126.28
SELL,0,0,325,0,0,0.000,GIS,1.56,54,84.24
BUY,0,0,326,0,0,0.000,GIS,1.54,54,83.16
BUY,0,0,327,0,0,0.000,GIS,1.49,137,204.13
BUY,0,0,328,0,0,0.000,GIS,1.43,164,234.52
SELL,0,0,330,0,0,0.000,GIS,1.44,27,38.88
BUY,0,0,331,0,0,0.000,GIS,1.43,27,38.61
SELL,0,0,333,0,0,0.000,GIS,1.44,27,38.88
SELL,0,0,334,0,0,0.000,GIS,1.45,27,39.15
BUY,0,0,335,0,0,0.000,GIS,1.44,27,38.88
SELL,0,0,338,0,0,0.000,GIS,1.45,27,39.15
SELL,0,0,340,0,0,0.000,GIS,1.48,82,121.36
BUY,0,0,341,0,0,0.000,GIS,1.46,54,78.84
SELL,0,0,345,0,0,0.000,GIS,1.47,27,39.69
SELL,0,0,346,0,0,0.000,GIS,1.50,82,123.00
SELL,0,0,347,0,0,0.000,GIS,1.51,27,40.77
SELL,0,0,348,0,0,0.000,GIS,1.53,54,82.62
BUY,0,0,349,0,0,0.000,GIS,1.52,27,41.04
BUY,0,0,350,0,0,0.000,GIS,1.44,219,315.36
BUY,0,0,351,0,0,0.000,GIS,1.39,137,190.43
BUY,0,0,352,0,0,0.000,GIS,1.37,54,73.98
SELL,0,0,353,0,0,0.000,GIS,1.41,109,153.69
SELL,0,0,354,0,0,0.000,GIS,1.42,27,38.34
BUY,0,0,355,0,0,0.000,GIS,1.41,27,38.07
BUY,0,0,356,0,0,0.000,GIS,1.40,27,37.80
SELL,0,0,357,0,0,0.000,GIS,1.41,27,38.07
SELL,0,0,358,0,0,0.000,GIS,1.42,27,38.34
BUY,0,0,360,0,0,0.000,GIS,1.41,27,38.07
SELL,0,0,361,0,0,0.000,GIS,1.43,54,77.22
BUY,0,0,362,0,0,0.000,GIS,1.42,27,38.34
BUY,0,0,364,0,0,0.000,GIS,1.36,164,223.04
BUY,0,0,366,0,0,0.000,GIS,1.32,109,143.88
SELL,0,0,368,0,0,0.000,GIS,1.34,54,72.36
BUY,0,0,371,0,0,0.000,GIS,1.33,27,35.91
BUY,0,0,372,0,0,0.000,GIS,1.32,27,35.64
BUY,0,0,373,0,0,0.000,GIS,1.31,27,35.37
SELL,0,0,374,0,0,0.000,GIS,1.32,27,35.64
BUY,0,0,377,0,0,0.000,GIS,1.28,109,139.52
SELL,0,0,378,0,0,0.000,GIS,1.29,27,34.83
SELL,0,0,379,0,0,0.000,GIS,1.30,27,35.10
BUY,0,0,380,0,0,0.000,GIS,1.29,27,34.83
BUY,0,0,381,0,0,0.000,GIS,1.28,27,34.56
SELL,0,0,382,0,0,0.000,GIS,1.29,27,34.83
SELL,0,0,383,0,0,0.000,GIS,1.31,54,70.74
SELL,0,0,385,0,0,0.000,GIS,1.34,82,109.88
SELL,0,0,386,0,0,0.000,GIS,1.37,82,112.34
SELL,0,0,387,0,0,0.000,GIS,1.42,137,194.54
BUY,0,0,388,0,0,0.000,GIS,1.40,54,75.60
BUY,0,0,389,0,0,0.000,GIS,1.37,82,112.34
BUY,0,0,390,0,0,0.000,GIS,1.34,82,109.88
BUY,0,0,391,0,0,0.000,GIS,1.33,27,35.91
SELL,0,0,392,0,0,0.000,GIS,1.34,27,36.18
BUY,0,0,393,0,0,0.000,GIS,1.32,54,71.28
SELL,0,0,395,0,0,0.000,GIS,1.34,54,72.36
BUY,0,0,396,0,0,0.000,GIS,1.33,27,35.91
BUY,0,0,398,0,0,0.000,GIS,1.31,54,70.74
BUY,0,0,399,0,0,0.000,GIS,1.29,54,69.66
SELL,0,0,400,0,0,0.000,GIS,1.30,27,35.10
SELL,0,0,401,0,0,0.000,GIS,1.31,27,35.37
BUY,0,0,402,0,0,0.000,GIS,1.30,27,35.10
BUY,0,0,403,0,0,0.000,GIS,1.28,54,69.12
SELL,0,0,404,0,0,0.000,GIS,1.30,54,70.20
SELL,0,0,406,0,0,0.000,GIS,1.33,82,109.06
BUY,0,0,408,0,0,0.000,GIS,1.32,27,35.64
BUY,0,0,409,0,0,0.000,GIS,1.31,27,35.37
BUY,0,0,412,0,0,0.000,GIS,1.29,54,69.66
SELL,0,0,414,0,0,0.000,GIS,1.33,109,144.97
SELL,0,0,415,0,0,0.000,GIS,1.47,384,564.48
BUY,0,0,416,0,0,0.000,GIS,1.45,54,78.30
SELL,0,0,417,0,0,0.000,GIS,1.47,54,79.38
SELL,0,0,418,0,0,0.000,GIS,1.48,27,39.96
SELL,0,0,419,0,0,0.000,GIS,1.51,82,123.82
BUY,0,0,420,0,0,0.000,GIS,1.49,54,80.46
BUY,0,0,421,0,0,0.000,GIS,1.47,54,79.38
SELL,0,0,423,0,0,0.000,GIS,1.49,54,80.46
SELL,0,0,424,0,0,0.000,GIS,1.52,82,124.64
SELL,0,0,425,0,0,0.000,GIS,1.53,27,41.31
SELL,0,0,426,0,0,0.000,GIS,1.56,82,127.92
SELL,0,0,427,0,0,0.000,GIS,1.57,27,42.39
BUY,0,0,428,0,0,0.000,GIS,1.55,54,83.70
BUY,0,0,429,0,0,0.000,GIS,1.50,137,205.50
BUY,0,0,431,0,0,0.000,GIS,1.49,27,40.23
BUY,0,0,432,0,0,0.000,GIS,1.48,27,39.96
BUY,0,0,434,0,0,0.000,GIS,1.47,27,39.69
SELL,0,0,437,0,0,0.000,GIS,1.49,54,80.46
BUY,0,0,438,0,0,0.000,GIS,1.47,54,79.38
BUY,0,0,439,0,0,0.000,GIS,1.46,27,39.42
SELL,0,0,441,0,0,0.000,GIS,1.48,54,79.92
BUY,0,0,442,0,0,0.000,GIS,1.46,54,78.84
SELL,0,0,444,0,0,0.000,GIS,1.49,82,122.18
SELL,0,0,445,0,0,0.000,GIS,1.50,27,40.50
SELL,0,0,446,0,0,0.000,GIS,1.52,54,82.08
BUY,0,0,447,0,0,0.000,GIS,1.49,82,122.18
SELL,0,0,448,0,0,0.000,GIS,1.51,54,81.54
SELL,0,0,449,0,0,0.000,GIS,1.52,27,41.04
BUY,0,0,451,0,0,0.000,GIS,1.51,27,40.77
SELL,0,0,453,0,0,0.000,GIS,1.52,27,41.04
SELL,0,0,454,0,0,0.000,GIS,1.56,109,170.04
SELL,0,0,455,0,0,0.000,GIS,1.59,82,130.38
BUY,0,0,456,0,0,0.000,GIS,1.57,54,84.78
BUY,0,0,457,0,0,0.000,GIS,1.55,54,83.70
SELL,0,0,458,0,0,0.000,GIS,1.56,27,42.12
BUY,0,0,460,0,0,0.000,GIS,1.53,82,125.46
BUY,0,0,461,0,0,0.000,GIS,1.50,82,123.00
SELL,0,0,462,0,0,0.000,GIS,1.52,54,82.08
SELL,0,0,465,0,0,0.000,GIS,1.53,27,41.31
BUY,0,0,466,0,0,0.000,GIS,1.52,27,41.04
SELL,0,0,468,0,0,0.000,GIS,1.53,27,41.31
BUY,0,0,470,0,0,0.000,GIS,1.52,27,41.04
BUY,0,0,471,0,0,0.000,GIS,1.51,27,40.77
BUY,0,0,476,0,0,0.000,GIS,1.45,164,237.80
BUY,0,0,478,0,0,0.000,GIS,1.42,82,116.44
BUY,0,0,479,0,0,0.000,GIS,1.41,27,38.07
SELL,0,0,480,0,0,0.000,GIS,1.42,27,38.34
SELL,0,0,482,0,0,0.000,GIS,1.46,109,159.14
SELL,0,0,485,0,0,0.000,GIS,1.48,54,79.92
SELL,0,0,487,0,0,0.000,GIS,1.49,27,40.23
SELL,0,0,488,0,0,0.000,GIS,1.50,27,40.50
BUY,0,0,490,0,0,0.000,GIS,1.49,27,40.23
SELL,0,0,491,0,0,0.000,GIS,1.53,109,166.77
SELL,0,0,492,0,0,0.000,GIS,1.54,27,41.58
BUY,0,0,493,0,0,0.000,GIS,1.53,27,41.31
SELL,0,0,495,0,0,0.000,GIS,1.55,54,83.70
SELL,0,0,496,0,0,0.000,GIS,1.56,27,42.12
SELL,0,0,498,0,0,0.000,GIS,1.58,54,85.32
SELL,0,0,499,0,0,0.000,GIS,1.61,82,132.02
BUY,0,0,501,0,0,0.000,GIS,1.56,137,213.72
SELL,0,0,504,0,0,0.000,GIS,1.59,82,130.38
BUY,0,0,506,0,0,0.000,GIS,1.58,27,42.66
BUY,0,0,507,0,0,0.000,GIS,1.57,27,42.39
SELL,0,0,508,0,0,0.000,GIS,1.58,27,42.66
BUY,0,0,509,0,0,0.000,GIS,1.55,82,127.10
SELL,0,0,510,0,0,0.000,GIS,1.57,54,84.78
SELL,0,0,512,0,0,0.000,GIS,1.61,109,175.49
BUY,0,0,513,0,0,0.000,GIS,1.59,54,85.86
BUY,0,0,514,0,0,0.000,GIS,1.56,82,127.92
SELL,0,0,515,0,0,0.000,GIS,1.59,82,130.38
SELL,0,0,516,0,0,0.000,GIS,1.62,82,132.84
SELL,0,0,519,0,0,0.000,GIS,1.65,82,135.30
SELL,0,0,520,0,0,0.000,GIS,1.71,164,280.44
BUY,0,0,521,0,0,0.000,GIS,1.69,54,91.26
BUY,0,0,522,0,0,0.000,GIS,1.66,82,136.12
SELL,0,0,523,0,0,0.000,GIS,1.67,27,45.09
BUY,0,0,525,0,0,0.000,GIS,1.62,137,221.94
SELL,0,0,527,0,0,0.000,GIS,1.65,82,135.30
BUY,0,0,528,0,0,0.000,GIS,1.64,27,44.28
BUY,0,0,530,0,0,0.000,GIS,1.60,109,174.40
SELL,0,0,531,0,0,0.000,GIS,1.64,109,178.76
BUY,0,0,532,0,0,0.000,GIS,1.62,54,87.48
BUY,0,0,533,0,0,0.000,GIS,1.61,27,43.47
SELL,0,0,534,0,0,0.000,GIS,1.63,54,88.02
BUY,0,0,535,0,0,0.000,GIS,1.62,27,43.74
BUY,0,0,536,0,0,0.000,GIS,1.58,109,172.22
BUY,0,0,537,0,0,0.000,GIS,1.56,54,84.24
BUY,0,0,538,0,0,0.000,GIS,1.53,82,125.46
SELL,0,0,539,0,0,0.000,GIS,1.54,27,41.58
BUY,0,0,541,0,0,0.000,GIS,1.52,54,82.08
SELL,0,0,542,0,0,0.000,GIS,1.54,54,83.16
BUY,0,0,546,0,0,0.000,GIS,1.52,54,82.08
SELL,0,0,551,0,0,0.000,GIS,1.53,27,41.31
SELL,0,0,552,0,0,0.000,GIS,1.55,54,83.70
BUY,0,0,553,0,0,0.000,GIS,1.54,27,41.58
BUY,0,0,554,0,0,0.000,GIS,1.52,54,82.08
BUY,0,0,555,0,0,0.000,GIS,1.51,27,40.77
BUY,0,0,556,0,0,0.000,GIS,1.50,27,40.50
SELL,0,0,557,0,0,0.000,GIS,1.53,82,125.46
BUY,0,0,559,0,0,0.000,GIS,1.50,82,123.00
SELL,0,0,561,0,0,0.000,GIS,1.52,54,82.08
SELL,0,0,563,0,0,0.000,GIS,1.53,27,41.31
SELL,0,0,564,0,0,0.000,GIS,1.54,27,41.58
SELL,0,0,566,0,0,0.000,GIS,1.58,109,172.22
SELL,0,0,569,0,0,0.000,GIS,1.59,27,42.93
BUY,0,0,571,0,0,0.000,GIS,1.57,54,84.78
BUY,0,0,572,0,0,0.000,GIS,1.55,54,83.70
BUY,0,0,573,0,0,0.000,GIS,1.53,54,82.62
SELL,0,0,574,0,0,0.000,GIS,1.54,27,41.58
BUY,0,0,575,0,0,0.000,GIS,1.53,27,41.31
SELL,0,0,577,0,0,0.000,GIS,1.57,109,171.13
SELL,0,0,580,0,0,0.000,GIS,1.62,137,221.94
SELL,0,0,582,0,0,0.000,GIS,1.64,54,88.56
SELL,0,0,583,0,0,0.000,GIS,1.67,82,136.94
SELL,0,0,584,0,0,0.000,GIS,1.69,54,91.26
SELL,0,0,585,0,0,0.000,GIS,1.73,109,188.57
BUY,0,0,586,0,0,0.000,GIS,1.72,27,46.44
BUY,0,0,588,0,0,0.000,GIS,1.69,82,138.58
BUY,0,0,589,0,0,0.000,GIS,1.68,27,45.36
SELL,0,0,590,0,0,0.000,GIS,1.72,109,187.48
SELL,0,0,592,0,0,0.000,GIS,1.73,27,46.71
SELL,0,0,593,0,0,0.000,GIS,1.76,82,144.32
BUY,0,0,594,0,0,0.000,GIS,1.75,27,47.25
SELL,0,0,595,0,0,0.000,GIS,1.77,54,95.58
BUY,0,0,596,0,0,0.000,GIS,1.75,54,94.50
BUY,0,0,598,0,0,0.000,GIS,1.74,27,46.98
SELL,0,0,600,0,0,0.000,GIS,1.77,82,145.14
BUY,0,0,601,0,0,0.000,GIS,1.74,82,142.68
BUY,0,0,602,0,0,0.000,GIS,1.73,27,46.71
BUY,0,0,603,0,0,0.000,GIS,1.71,54,92.34
BUY,0,0,605,0,0,0.000,GIS,1.70,27,45.90
BUY,0,0,606,0,0,0.000,GIS,1.69,27,45.63
SELL,0,0,607,0,0,0.000,GIS,1.76,192,337.92
SELL,0,0,608,0,0,0.000,GIS,1.77,27,47.79
BUY,0,0,610,0,0,0.000,GIS,1.75,54,94.50
BUY,0,0,611,0,0,0.000,GIS,1.74,27,46.98
SELL,0,0,612,0,0,0.000,GIS,1.79,137,245.23
SELL,0,0,613,0,0,0.000,GIS,1.86,192,357.12
BUY,0,0,614,0,0,0.000,GIS,1.83,82,150.06
BUY,0,0,615,0,0,0.000,GIS,1.81,54,97.74
SELL,0,0,616,0,0,0.000,GIS,1.83,54,98.82
BUY,0,0,617,0,0,0.000,GIS,1.82,27,49.14
SELL,0,0,620,0,0,0.000,GIS,1.84,54,99.36
SELL,0,0,621,0,0,0.000,GIS,1.86,54,100.44
