1983,6,10,1.35
1983,6,13,1.37
1983,6,14,1.35
1983,6,15,1.32
1983,6,16,1.35
1983,6,17,1.37
1983,6,20,1.39
1983,6,21,1.37
1983,6,22,1.38
1983,6,23,1.37
1983,6,24,1.36
1983,6,27,1.35
1983,6,28,1.31
1983,6,29,1.36
1983,6,30,1.37
1983,7,1,1.37
1983,7,5,1.38
1983,7,6,1.36
1983,7,7,1.37
1983,7,8,1.38
1983,7,11,1.38
1983,7,12,1.36
1983,7,13,1.35
1983,7,14,1.33
1983,7,15,1.32
1983,7,18,1.31
1983,7,19,1.3
1983,7,20,1.32
1983,7,21,1.31
1983,7,22,1.31
1983,7,25,1.28
1983,7,26,1.29
1983,7,27,1.3
1983,7,28,1.3
1983,7,29,1.27
1983,8,1,1.27
1983,8,2,1.28
1983,8,3,1.28
1983,8,4,1.26
1983,8,5,1.27
1983,8,8,1.25
1983,8,9,1.24
1983,8,10,1.25
1983,8,11,1.26
1983,8,12,1.27
1983,8,15,1.26
1983,8,16,1.23
1983,8,17,1.23
1983,8,18,1.21
1983,8,19,1.21
1983,8,22,1.21
1983,8,23,1.21
1983,8,24,1.2
1983,8,25,1.21
1983,8,26,1.2
1983,8,29,1.2
1983,8,30,1.25
1983,8,31,1.26
1983,9,1,1.28
1983,9,2,1.29
1983,9,6,1.3
1983,9,7,1.28
1983,9,8,1.29
1983,9,9,1.29
1983,9,12,1.28
1983,9,13,1.3
1983,9,14,1.3
1983,9,15,1.32
1983,9,16,1.37
1983,9,19,1.37
1983,9,20,1.36
1983,9,21,1.31
1983,9,22,1.32
1983,9,23,1.29
1983,9,26,1.31
1983,9,27,1.29
1983,9,28,1.23
1983,9,29,1.21
1983,9,30,1.21
1983,10,3,1.22
1983,10,4,1.24
1983,10,5,1.29
1983,10,6,1.31
1983,10,7,1.34
1983,10,10,1.34
1983,10,11,1.32
1983,10,12,1.29
1983,10,13,1.29
1983,10,14,1.28
1983,10,17,1.3
1983,10,18,1.28
1983,10,19,1.28
1983,10,20,1.29
1983,10,21,1.28
1983,10,24,1.28
1983,10,25,1.29
1983,10,26,1.3
1983,10,27,1.34
1983,10,28,1.34
1983,10,31,1.35
1983,11,1,1.33
1983,11,2,1.34
1983,11,3,1.33
1983,11,4,1.34
1983,11,7,1.33
1983,11,8,1.31
1983,11,9,1.35
1983,11,10,1.35
1983,11,11,1.39
1983,11,14,1.43
1983,11,15,1.4
1983,11,16,1.41
1983,11,17,1.39
1983,11,18,1.36
