Performance Struct Name:,Performance_01
Portfolio Tracked:,Portfolio_01

Year,Month,Day,Total Investment,Total Revenue,Total Value,
0,0,90,4368.54,4026.59,904.94,
0,0,91,4368.54,4051.96,901.60,
0,0,92,4368.54,4051.96,901.60,
0,0,93,4385.17,4051.96,903.11,
0,0,94,4385.17,4070.60,901.20,
0,0,95,4385.17,4070.60,901.20,
0,0,96,4451.57,4070.60,907.49,
0,0,97,4620.72,4070.60,883.02,
0,0,98,4620.72,4094.95,885.80,
0,0,99,4666.46,4094.95,877.64,
0,0,100,4693.09,4094.95,870.49,
0,0,101,4812.52,4094.95,805.04,
0,0,102,4841.63,4094.95,785.03,
0,0,103,4886.10,4094.95,747.61,
0,0,104,4886.10,4105.16,755.59,
0,0,105,4886.10,4178.25,794.95,
0,0,106,4886.10,4215.84,811.48,
0,0,107,4886.10,4296.13,833.32,
0,0,108,4886.10,4335.15,842.31,
0,0,109,4886.10,4430.44,849.88,
0,0,110,4886.10,4609.75,832.21,
0,0,111,4905.57,4609.75,832.45,
0,0,112,4905.57,4690.90,821.22,
0,0,113,4905.57,4870.04,775.02,
0,0,114,4952.23,4870.04,784.39,
0,0,115,4952.23,4987.25,750.89,
0,0,116,4952.23,5059.22,728.24,
0,0,117,4952.23,5059.22,728.24,
0,0,118,5019.36,5059.22,746.26,
0,0,119,5019.36,5124.15,726.76,
0,0,120,5072.78,5124.15,739.98,
0,0,121,5072.78,5256.99,695.21,
0,0,122,5072.78,5281.96,687.61,
0,0,123,5151.91,5281.96,710.06,
0,0,124,5151.91,5334.51,694.14,
0,0,125,5151.91,5334.51,694.14,
0,0,126,5151.91,5334.51,694.14,
0,0,127,5177.45,5334.51,700.29,
0,0,128,5177.45,5381.30,686.22,
0,0,129,5177.45,5505.19,639.30,
0,0,130,5220.06,5505.19,653.30,
0,0,131,5220.06,5505.19,653.30,
0,0,132,5269.27,5505.19,666.66,
0,0,133,5331.58,5505.19,681.26,
0,0,134,5331.58,5526.45,675.98,
0,0,135,5379.67,5526.45,685.22,
0,0,136,5453.95,5526.45,693.93,
0,0,137,5453.95,5526.45,693.93,
0,0,138,5453.95,5526.45,693.93,
0,0,139,5527.05,5526.45,695.19,
0,0,140,5527.05,5526.45,695.19,
0,0,141,5527.05,5562.25,693.87,
0,0,142,5527.05,5586.89,691.78,
0,0,143,5527.05,5618.04,688.96,
0,0,144,5527.05,5618.04,688.96,
0,0,145,5527.05,5748.09,658.61,
0,0,146,5527.05,5794.51,647.69,
0,0,147,5527.05,5831.36,637.90,
0,0,148,5527.05,5831.36,637.90,
0,0,149,5628.89,5831.36,655.01,
0,0,150,5628.89,5891.26,641.80,
0,0,151,5628.89,5891.26,641.80,
0,0,152,5661.67,5891.26,647.43,
0,0,153,5693.05,5891.26,650.98,
0,0,154,5779.60,5891.26,649.97,
0,0,155,5779.60,5891.26,649.97,
0,0,156,5779.60,5891.26,649.97,
0,0,157,5779.60,5944.20,646.26,
0,0,158,5779.60,5944.20,646.26,
0,0,159,5878.97,5944.20,632.38,
0,0,160,5893.62,5944.20,629.78,
0,0,161,5913.31,5944.20,624.48,
0,0,162,5913.31,5998.17,630.71,
0,0,163,5945.16,5998.17,623.96,
0,0,164,5964.64,5998.17,619.18,
0,0,165,5995.83,5998.17,609.52,
0,0,166,6057.13,5998.17,574.71,
0,0,167,6057.13,6016.53,584.02,
0,0,168,6057.13,6052.67,598.11,
0,0,169,6057.13,6123.79,611.67,
0,0,170,6057.13,6146.01,614.70,
0,0,171,6079.76,6146.01,609.69,
0,0,172,6113.88,6146.01,599.65,
0,0,173,6113.88,6158.12,602.93,
0,0,174,6113.88,6158.12,602.93,
0,0,175,6113.88,6211.47,610.61,
0,0,176,6140.50,6211.47,603.88,
0,0,177,6140.50,6277.32,609.85,
0,0,178,6140.50,6322.81,609.97,
0,0,179,6140.50,6423.30,599.03,
0,0,180,6181.96,6423.30,600.23,
0,0,181,6264.37,6423.30,590.63,
0,0,182,6264.37,6512.62,588.48,
0,0,183,6264.37,6555.63,585.39,
0,0,184,6264.37,6555.63,585.39,
0,0,185,6285.97,6555.63,585.10,
0,0,186,6285.97,6555.63,585.10,
0,0,187,6348.04,6555.63,579.33,
0,0,188,6363.49,6555.63,577.49,
0,0,189,6419.05,6555.63,562.39,
0,0,190,6442.10,6555.63,554.62,
0,0,191,6442.10,6555.63,554.62,
0,0,192,6442.10,6603.70,564.00,
0,0,193,6474.72,6603.70,553.15,
0,0,194,6520.55,6603.70,531.65,
0,0,195,6520.55,6632.01,542.87,
0,0,196,6520.55,6663.74,551.29,
0,0,197,6554.35,6663.74,537.16,
0,0,198,6554.35,6699.12,547.82,
0,0,199,6581.17,6699.12,536.53,
0,0,200,6581.17,6713.02,541.86,
0,0,201,6622.52,6713.02,520.77,
0,0,202,6650.04,6713.02,502.43,
0,0,203,6650.04,6713.02,502.43,
0,0,204,6650.04,6755.49,523.40,
0,0,205,6717.52,6755.49,456.99,
0,0,206,6717.52,6803.77,489.88,
0,0,207,6717.52,6803.77,489.88,
0,0,208,6717.52,6818.54,498.92,
0,0,209,6732.51,6818.54,487.79,
0,0,210,6766.97,6818.54,454.80,
0,0,211,6766.97,6878.00,491.39,
0,0,212,6798.32,6878.00,465.66,
0,0,213,6798.32,6895.66,477.80,
0,0,214,6798.32,6941.65,500.27,
0,0,215,6827.72,6941.65,481.51,
0,0,216,6827.72,6941.65,481.51,
0,0,217,6827.72,6941.65,481.51,
0,0,218,6843.07,6941.65,471.18,
0,0,219,6843.07,6996.56,495.33,
0,0,220,6853.91,6996.56,489.77,
0,0,221,6853.91,6996.56,489.77,
0,0,222,6853.91,6996.56,489.77,
0,0,223,6853.91,6996.56,489.77,
0,0,224,6853.91,7110.06,504.58,
0,0,225,6884.29,7110.06,497.57,
0,0,226,6884.29,7110.06,497.57,
0,0,227,6884.29,7110.06,497.57,
0,0,228,6884.29,7131.33,501.08,
0,0,229,6884.29,7131.33,501.08,
0,0,230,6884.29,7131.33,501.08,
0,0,231,6884.29,7223.56,497.12,
0,0,232,6957.27,7223.56,487.37,
0,0,233,6990.69,7223.56,479.87,
0,0,234,7017.21,7223.56,470.67,
0,0,235,7017.21,7223.56,470.67,
0,0,236,7037.95,7223.56,462.51,
0,0,237,7037.95,7258.82,471.98,
0,0,238,7037.95,7258.82,471.98,
0,0,239,7052.16,7258.82,467.86,
0,0,240,7052.16,7280.81,473.40,
0,0,241,7052.16,7280.81,473.40,
0,0,242,7073.92,7280.81,466.71,
0,0,243,7123.25,7280.81,441.26,
0,0,244,7123.25,7291.21,446.14,
0,0,245,7134.14,7291.21,439.38,
0,0,246,7134.14,7344.81,455.09,
0,0,247,7134.14,7430.78,461.49,
0,0,248,7192.61,7430.78,446.43,
0,0,249,7192.61,7490.47,451.92,
0,0,250,7192.61,7565.09,447.69,
0,0,251,7192.61,7598.14,444.67,
0,0,252,7192.61,7670.94,428.37,
0,0,253,7235.93,7670.94,434.74,
0,0,254,7266.35,7670.94,437.57,
0,0,255,7372.44,7670.94,405.51,
0,0,256,7372.44,7751.64,411.91,
0,0,257,7372.44,7822.88,406.48,
0,0,258,7438.64,7822.88,398.34,
0,0,259,7438.64,7822.88,398.34,
0,0,260,7438.64,7842.13,400.57,
0,0,261,7438.64,7916.67,393.80,
0,0,262,7438.64,7943.48,390.27,
0,0,263,7438.64,7943.48,390.27,
0,0,264,7465.13,7943.48,391.82,
0,0,265,7506.11,7943.48,389.95,
0,0,266,7506.11,7963.03,389.82,
0,0,267,7522.34,7963.03,389.42,
0,0,268,7522.34,7986.83,388.73,
0,0,269,7522.34,7986.83,388.73,
0,0,270,7522.34,8065.64,375.47,
0,0,271,7522.34,8065.64,375.47,
0,0,272,7522.34,8139.93,355.55,
0,0,273,7522.34,8184.02,341.22,
0,0,274,7522.34,8184.02,341.22,
0,0,275,7522.34,8269.88,305.99,
0,0,276,7551.25,8269.88,315.93,
0,0,277,7587.24,8269.88,325.83,
0,0,278,7587.24,8350.56,294.38,
0,0,279,7587.24,8350.56,294.38,
0,0,280,7587.24,8350.56,294.38,
0,0,281,7587.24,8380.68,282.70,
0,0,282,7587.24,8380.68,282.70,
0,0,283,7587.24,8380.68,282.70,
0,0,284,7587.24,8434.33,258.05,
0,0,285,7587.24,8434.33,258.05,
0,0,286,7587.24,8434.33,258.05,
0,0,287,7613.69,8434.33,269.30,
0,0,288,7613.69,8434.33,269.30,
0,0,289,7613.69,8434.33,269.30,
0,0,290,7640.63,8434.33,278.37,
0,0,291,7640.63,8434.33,278.37,
0,0,292,7640.63,8434.33,278.37,
0,0,293,7640.63,8434.33,278.37,
0,0,294,7640.63,8468.11,265.37,
0,0,295,7640.63,8468.11,265.37,
0,0,296,7640.63,8468.11,265.37,
0,0,297,7640.63,8468.11,265.37,
0,0,298,7640.63,8513.03,245.75,
0,0,299,7640.63,8513.03,245.75,
0,0,300,7640.63,8513.03,245.75,
0,0,301,7640.63,8513.03,245.75,
0,0,302,7640.63,8550.38,229.84,
0,0,303,7640.63,8605.00,202.41,
0,0,304,7640.63,8605.00,202.41,
0,0,305,7640.63,8605.00,202.41,
0,0,306,7640.63,8605.00,202.41,
0,0,307,7640.63,8679.91,161.06,
0,0,308,7640.63,8679.91,161.06,
0,0,309,7640.63,8679.91,161.06,
0,0,310,7670.88,8679.91,174.77,
0,0,311,7670.88,8679.91,174.77,
0,0,312,7670.88,8679.91,174.77,
0,0,313,7695.34,8679.91,183.47,
0,0,314,7695.34,8679.91,183.47,
0,0,315,7695.34,8679.91,183.47,
0,0,316,7695.34,8679.91,183.47,
0,0,317,7695.34,8679.91,183.47,
0,0,318,7729.58,8679.91,192.30,
0,0,319,7729.58,8679.91,192.30,
0,0,320,7729.58,8679.91,192.30,
0,0,321,7729.58,8679.91,192.30,
0,0,322,7729.58,8679.91,192.30,
0,0,323,7729.58,8679.91,192.30,
0,0,324,7729.58,8679.91,192.30,
0,0,325,7729.58,8679.91,192.30,
0,0,326,7729.58,8715.58,181.33,
0,0,327,7729.58,8715.58,181.33,
0,0,328,7748.51,8715.58,183.86,
0,0,329,7748.51,8736.08,178.67,
0,0,330,7748.51,8736.08,178.67,
0,0,331,7748.51,8758.46,172.58,
0,0,332,7748.51,8758.46,172.58,
0,0,333,7748.51,8798.72,157.38,
0,0,334,7748.51,8798.72,157.38,
0,0,335,7748.51,8798.72,157.38,
0,0,336,7748.51,8798.72,157.38,
0,0,337,7748.51,8827.08,145.88,
0,0,338,7748.51,8827.08,145.88,
0,0,339,7748.51,8827.08,145.88,
0,0,340,7748.51,8827.08,145.88,
0,0,341,7770.27,8827.08,152.31,
0,0,342,7770.27,8827.08,152.31,
0,0,343,7770.27,8827.08,152.31,
0,0,344,7770.27,8827.08,152.31,
0,0,345,7789.86,8827.08,156.75,
0,0,346,7789.86,8827.08,156.75,
0,0,347,7789.86,8827.08,156.75,
0,0,348,7789.86,8827.08,156.75,
0,0,349,7789.86,8827.08,156.75,
0,0,350,7789.86,8827.08,156.75,
0,0,351,7789.86,8827.08,156.75,
0,0,352,7789.86,8827.08,156.75,
0,0,353,7789.86,8827.08,156.75,
0,0,354,7789.86,8827.08,156.75,
0,0,355,7789.86,8827.08,156.75,
0,0,356,7789.86,8827.08,156.75,
0,0,357,7789.86,8827.08,156.75,
0,0,358,7789.86,8845.10,154.91,
0,0,359,7789.86,8845.10,154.91,
0,0,360,7789.86,8845.10,154.91,
0,0,361,7811.75,8845.10,156.31,
0,0,362,7811.75,8845.10,156.31,
0,0,363,7811.75,8845.10,156.31,
0,0,364,7811.75,8845.10,156.31,
0,0,365,7811.75,8866.06,153.73,
0,0,366,7811.75,8866.06,153.73,
0,0,367,7811.75,8866.06,153.73,
0,0,368,7811.75,8866.06,153.73,
0,0,369,7811.75,8866.06,153.73,
0,0,370,7811.75,8866.06,153.73,
0,0,371,7811.75,8866.06,153.73,
0,0,372,7811.75,8866.06,153.73,
0,0,373,7811.75,8866.06,153.73,
0,0,374,7811.75,8881.41,153.52,
0,0,375,7811.75,8881.41,153.52,
0,0,376,7811.75,8881.41,153.52,
0,0,377,7811.75,8881.41,153.52,
0,0,378,7811.75,8881.41,153.52,
0,0,379,7811.75,8881.41,153.52,
0,0,380,7811.75,8881.41,153.52,
0,0,381,7828.82,8881.41,153.63,
0,0,382,7828.82,8881.41,153.63,
0,0,383,7828.82,8881.41,153.63,
0,0,384,7828.82,8881.41,153.63,
0,0,385,7828.82,8881.41,153.63,
0,0,386,7828.82,8881.41,153.63,
0,0,387,7828.82,8881.41,153.63,
0,0,388,7828.82,8881.41,153.63,
0,0,389,7828.82,8881.41,153.63,
0,0,390,7828.82,8881.41,153.63,
0,0,391,7828.82,8881.41,153.63,
0,0,392,7828.82,8881.41,153.63,
0,0,393,7828.82,8881.41,153.63,
0,0,394,7828.82,8881.41,153.63,
0,0,395,7828.82,8881.41,153.63,
0,0,396,7828.82,8881.41,153.63,
0,0,397,7828.82,8881.41,153.63,
0,0,398,7828.82,8881.41,153.63,
0,0,399,7828.82,8881.41,153.63,
0,0,400,7828.82,8881.41,153.63,
0,0,401,7828.82,8881.41,153.63,
0,0,402,7828.82,8881.41,153.63,
0,0,403,7828.82,8881.41,153.63,
0,0,404,7828.82,8881.41,153.63,
0,0,405,7828.82,8881.41,153.63,
0,0,406,7828.82,8881.41,153.63,
0,0,407,7828.82,8881.41,153.63,
0,0,408,7828.82,8881.41,153.63,
0,0,409,7828.82,8881.41,153.63,
0,0,410,7828.82,8881.41,153.63,
0,0,411,7828.82,8881.41,153.63,
0,0,412,7828.82,8881.41,153.63,
0,0,413,7828.82,8881.41,153.63,
0,0,414,7828.82,8881.41,153.63,
0,0,415,7828.82,8881.41,153.63,
0,0,416,7828.82,8881.41,153.63,
0,0,417,7828.82,8881.41,153.63,
0,0,418,7828.82,8881.41,153.63,
0,0,419,7828.82,8881.41,153.63,
0,0,420,7828.82,8881.41,153.63,
0,0,421,7828.82,8881.41,153.63,
0,0,422,7828.82,8881.41,153.63,
0,0,423,7828.82,8881.41,153.63,
0,0,424,7841.06,8881.41,150.03,
0,0,425,7841.06,8881.41,150.03,
0,0,426,7841.06,8881.41,150.03,
0,0,427,7841.06,8881.41,150.03,
0,0,428,7841.06,8881.41,150.03,
0,0,429,7841.06,8881.41,150.03,
0,0,430,7841.06,8881.41,150.03,
0,0,431,7841.06,8881.41,150.03,
0,0,432,7841.06,8881.41,150.03,
0,0,433,7841.06,8881.41,150.03,
0,0,434,7841.06,8881.41,150.03,
0,0,435,7841.06,8881.41,150.03,
0,0,436,7841.06,8881.41,150.03,
0,0,437,7841.06,8894.89,151.63,
0,0,438,7841.06,8894.89,151.63,
0,0,439,7855.85,8894.89,147.89,
0,0,440,7855.85,8894.89,147.89,
0,0,441,7855.85,8894.89,147.89,
0,0,442,7855.85,8894.89,147.89,
0,0,443,7855.85,8894.89,147.89,
0,0,444,7855.85,8894.89,147.89,
0,0,445,7855.85,8894.89,147.89,
0,0,446,7855.85,8911.43,148.87,
0,0,447,7855.85,8911.43,148.87,
0,0,448,7855.85,8911.43,148.87,
0,0,449,7855.85,8911.43,148.87,
0,0,450,7855.85,8929.86,147.43,
0,0,451,7855.85,8929.86,147.43,
0,0,452,7855.85,8929.86,147.43,
0,0,453,7855.85,8929.86,147.43,
0,0,454,7855.85,8929.86,147.43,
0,0,455,7855.85,8929.86,147.43,
0,0,456,7855.85,8929.86,147.43,
0,0,457,7855.85,8929.86,147.43,
0,0,458,7855.85,8929.86,147.43,
0,0,459,7855.85,8929.86,147.43,
0,0,460,7855.85,8929.86,147.43,
0,0,461,7855.85,8929.86,147.43,
0,0,462,7855.85,8929.86,147.43,
0,0,463,7855.85,8929.86,147.43,
0,0,464,7855.85,8929.86,147.43,
0,0,465,7855.85,8929.86,147.43,
0,0,466,7855.85,8929.86,147.43,
0,0,467,7855.85,8929.86,147.43,
0,0,468,7855.85,8929.86,147.43,
0,0,469,7855.85,8929.86,147.43,
0,0,470,7855.85,8929.86,147.43,
0,0,471,7855.85,8929.86,147.43,
0,0,472,7868.95,8929.86,144.05,
0,0,473,7868.95,8929.86,144.05,
0,0,474,7868.95,8929.86,144.05,
0,0,475,7868.95,8929.86,144.05,
0,0,476,7868.95,8948.21,143.12,
0,0,477,7868.95,8948.21,143.12,
0,0,478,7868.95,8948.21,143.12,
0,0,479,7868.95,8948.21,143.12,
0,0,480,7868.95,8948.21,143.12,
0,0,481,7868.95,8948.21,143.12,
0,0,482,7868.95,8948.21,143.12,
0,0,483,7868.95,8948.21,143.12,
0,0,484,7868.95,8948.21,143.12,
0,0,485,7868.95,8948.21,143.12,
0,0,486,7868.95,8948.21,143.12,
0,0,487,7868.95,8948.21,143.12,
0,0,488,7868.95,8948.21,143.12,
0,0,489,7868.95,8948.21,143.12,
0,0,490,7868.95,8948.21,143.12,
0,0,491,7868.95,8948.21,143.12,
0,0,492,7868.95,8948.21,143.12,
0,0,493,7868.95,8948.21,143.12,
0,0,494,7868.95,8948.21,143.12,
0,0,495,7868.95,8948.21,143.12,
0,0,496,7868.95,8948.21,143.12,
0,0,497,7868.95,8948.21,143.12,
0,0,498,7868.95,8948.21,143.12,
0,0,499,7868.95,8948.21,143.12,
0,0,500,7868.95,8948.21,143.12,
