Performance Struct Name:,Performance_01
Portfolio Tracked:,Portfolio_01

Year,Month,Day,Total Investment,Total Revenue,Total Value,
0,0,147,47421.59,4206.47,20186.64,
0,0,148,47421.59,4206.47,20186.64,
0,0,149,47421.59,4206.47,20186.64,
0,0,150,47435.48,4206.47,22486.69,
0,0,151,47467.29,4206.47,19415.47,
0,0,152,47491.92,4206.47,19905.37,
0,0,153,47491.92,4206.47,19905.37,
0,0,154,47499.14,4206.47,18548.30,
0,0,155,47499.14,4206.47,18548.30,
0,0,156,47510.67,4206.47,21191.67,
0,0,157,47515.54,4206.47,23538.52,
0,0,158,47515.54,4235.00,23972.02,
0,0,159,47521.70,4235.00,24790.59,
0,0,160,47536.70,4235.00,28165.57,
0,0,161,47536.70,4235.00,28165.57,
0,0,162,47536.70,4239.57,29686.46,
0,0,163,47536.70,4274.33,20739.83,
0,0,164,47536.70,4274.33,20739.83,
0,0,165,47536.70,4274.33,20739.83,
0,0,166,47536.70,4274.33,20739.83,
0,0,167,47536.70,4274.33,20739.83,
0,0,168,47547.61,4274.33,16460.48,
0,0,169,47547.61,4274.33,16460.48,
0,0,170,47547.61,4274.33,16460.48,
0,0,171,47547.61,4280.76,26280.05,
0,0,172,47547.61,4305.91,22061.65,
0,0,173,47547.61,4305.91,22061.65,
0,0,174,47547.61,4315.51,20350.46,
0,0,175,47563.57,4315.51,23569.45,
0,0,176,47563.57,4315.51,23569.45,
0,0,177,47563.57,4347.42,22610.93,
0,0,178,47563.57,4347.42,22610.93,
0,0,179,47563.57,4372.03,29039.70,
0,0,180,47563.57,4372.03,29039.70,
0,0,181,47563.57,4372.03,29039.70,
0,0,182,47563.57,4401.96,29488.53,
0,0,183,47563.57,4419.10,30697.20,
0,0,184,47563.57,4419.10,30697.20,
0,0,185,47563.57,4419.10,30697.20,
0,0,186,47591.44,4419.10,30659.09,
0,0,187,47591.44,4451.43,28751.12,
0,0,188,47591.44,4451.43,28751.12,
0,0,189,47591.44,4451.43,28751.12,
0,0,190,47591.44,4451.43,28751.12,
0,0,191,47591.44,4469.87,30557.64,
0,0,192,47591.44,4469.87,30557.64,
0,0,193,47591.44,4469.87,30557.64,
0,0,194,47621.23,4469.87,30973.14,
0,0,195,47621.23,4469.87,30973.14,
0,0,196,47621.23,4469.87,30973.14,
0,0,197,47621.23,4469.87,30973.14,
0,0,198,47621.23,4469.87,30973.14,
0,0,199,47621.23,4469.87,30973.14,
0,0,200,47621.23,4469.87,30973.14,
0,0,201,47621.23,4469.87,30973.14,
0,0,202,47621.23,4469.87,30973.14,
0,0,203,47621.23,4469.87,30973.14,
0,0,204,47621.23,4469.87,30973.14,
0,0,205,47621.23,4469.87,30973.14,
0,0,206,47633.90,4469.87,33608.99,
0,0,207,47633.90,4484.66,36105.89,
0,0,208,47633.90,4484.66,36105.89,
0,0,209,47666.51,4484.66,37616.30,
0,0,210,47666.51,4484.66,37616.30,
0,0,211,47666.51,4510.58,37179.00,
0,0,212,47686.30,4510.58,36761.37,
0,0,213,47686.30,4510.58,36761.37,
0,0,214,47686.30,4535.68,36751.08,
0,0,215,47686.30,4535.68,36751.08,
0,0,216,47686.30,4567.41,31661.00,
0,0,217,47686.30,4567.41,31661.00,
0,0,218,47686.30,4567.41,31661.00,
0,0,219,47711.19,4567.41,35606.51,
0,0,220,47711.19,4567.41,35606.51,
0,0,221,47711.19,4581.65,34975.38,
0,0,222,47711.19,4581.65,34975.38,
0,0,223,47711.19,4581.65,34975.38,
0,0,224,47711.19,4581.65,34975.38,
0,0,225,47711.19,4598.29,31784.00,
0,0,226,47725.59,4598.29,32253.12,
0,0,227,47725.59,4655.12,29541.73,
0,0,228,47725.59,4655.12,29541.73,
0,0,229,47725.59,4678.03,38853.33,
0,0,230,47725.59,4678.03,38853.33,
0,0,231,47725.59,4678.03,38853.33,
0,0,232,47725.59,4678.03,38853.33,
0,0,233,47725.59,4678.03,38853.33,
0,0,234,47725.59,4678.03,38853.33,
0,0,235,47725.59,4678.03,38853.33,
0,0,236,47725.59,4678.03,38853.33,
0,0,237,47757.94,4678.03,38360.99,
0,0,238,47757.94,4678.03,38360.99,
0,0,239,47757.94,4678.03,38360.99,
0,0,240,47757.94,4720.20,33530.32,
0,0,241,47757.94,4720.20,33530.32,
0,0,242,47774.76,4720.20,31336.53,
0,0,243,47774.76,4720.20,31336.53,
0,0,244,47774.76,4720.20,31336.53,
0,0,245,47774.76,4720.20,31336.53,
0,0,246,47774.76,4720.20,31336.53,
0,0,247,47774.76,4720.20,31336.53,
0,0,248,47774.76,4720.20,31336.53,
0,0,249,47774.76,4788.99,34803.42,
0,0,250,47774.76,4788.99,34803.42,
0,0,251,47774.76,4788.99,34803.42,
0,0,252,47774.76,4788.99,34803.42,
0,0,253,47774.76,4788.99,34803.42,
0,0,254,47774.76,4788.99,34803.42,
0,0,255,47774.76,4788.99,34803.42,
0,0,256,47774.76,4788.99,34803.42,
0,0,257,47774.76,4788.99,34803.42,
0,0,258,47774.76,4788.99,34803.42,
0,0,259,47774.76,4788.99,34803.42,
0,0,260,47774.76,4788.99,34803.42,
0,0,261,47774.76,4788.99,34803.42,
0,0,262,47774.76,4788.99,34803.42,
0,0,263,47774.76,4788.99,34803.42,
0,0,264,47774.76,4788.99,34803.42,
0,0,265,47774.76,4788.99,34803.42,
0,0,266,47774.76,4788.99,34803.42,
0,0,267,47774.76,4788.99,34803.42,
0,0,268,47774.76,4788.99,34803.42,
0,0,269,47774.76,4788.99,34803.42,
0,0,270,47774.76,4788.99,34803.42,
0,0,271,47774.76,4819.98,45193.70,
0,0,272,47774.76,4819.98,45193.70,
0,0,273,47774.76,4819.98,45193.70,
0,0,274,47774.76,4819.98,45193.70,
0,0,275,47774.76,4819.98,45193.70,
0,0,276,47774.76,4819.98,45193.70,
0,0,277,47774.76,4819.98,45193.70,
0,0,278,47774.76,4819.98,45193.70,
0,0,279,47774.76,4819.98,45193.70,
0,0,280,47774.76,4819.98,45193.70,
0,0,281,47774.76,4819.98,45193.70,
0,0,282,47774.76,4819.98,45193.70,
0,0,283,47774.76,4819.98,45193.70,
0,0,284,47774.76,4819.98,45193.70,
0,0,285,47774.76,4819.98,45193.70,
0,0,286,47774.76,4819.98,45193.70,
0,0,287,47774.76,4819.98,45193.70,
0,0,288,47774.76,4819.98,45193.70,
0,0,289,47774.76,4819.98,45193.70,
0,0,290,47774.76,4819.98,45193.70,
0,0,291,47774.76,4819.98,45193.70,
0,0,292,47774.76,4819.98,45193.70,
0,0,293,47774.76,4819.98,45193.70,
0,0,294,47774.76,4819.98,45193.70,
0,0,295,47774.76,4819.98,45193.70,
0,0,296,47774.76,4819.98,45193.70,
0,0,297,47774.76,4819.98,45193.70,
0,0,298,47774.76,4819.98,45193.70,
0,0,299,47774.76,4819.98,45193.70,
0,0,300,47774.76,4819.98,45193.70,
0,0,301,47774.76,4819.98,45193.70,
0,0,302,47774.76,4819.98,45193.70,
0,0,303,47774.76,4819.98,45193.70,
0,0,304,47774.76,4819.98,45193.70,
0,0,305,47774.76,4819.98,45193.70,
0,0,306,47774.76,4819.98,45193.70,
0,0,307,47774.76,4819.98,45193.70,
0,0,308,47774.76,4819.98,45193.70,
0,0,309,47774.76,4819.98,45193.70,
0,0,310,47774.76,4819.98,45193.70,
0,0,311,47774.76,4819.98,45193.70,
0,0,312,47774.76,4819.98,45193.70,
0,0,313,47774.76,4819.98,45193.70,
0,0,314,47774.76,4819.98,45193.70,
0,0,315,47774.76,4867.43,28213.11,
0,0,316,47774.76,4867.43,28213.11,
0,0,317,47774.76,4867.43,28213.11,
0,0,318,47774.76,4867.43,28213.11,
0,0,319,47774.76,4867.43,28213.11,
0,0,320,47774.76,4867.43,28213.11,
0,0,321,47774.76,4867.43,28213.11,
0,0,322,47774.76,4867.43,28213.11,
0,0,323,47774.76,4867.43,28213.11,
0,0,324,47774.76,4867.43,28213.11,
0,0,325,47774.76,4867.43,28213.11,
0,0,326,47774.76,4867.43,28213.11,
0,0,327,47774.76,4867.43,28213.11,
0,0,328,47774.76,4867.43,28213.11,
0,0,329,47774.76,4867.43,28213.11,
0,0,330,47774.76,4867.43,28213.11,
0,0,331,47774.76,4867.43,28213.11,
0,0,332,47774.76,4867.43,28213.11,
0,0,333,47774.76,4867.43,28213.11,
0,0,334,47774.76,4867.43,28213.11,
0,0,335,47774.76,4867.43,28213.11,
0,0,336,47774.76,4867.43,28213.11,
0,0,337,47774.76,4867.43,28213.11,
0,0,338,47774.76,4867.43,28213.11,
0,0,339,47774.76,4867.43,28213.11,
0,0,340,47774.76,4867.43,28213.11,
0,0,341,47774.76,4867.43,28213.11,
0,0,342,47774.76,4867.43,28213.11,
0,0,343,47774.76,4867.43,28213.11,
0,0,344,47774.76,4867.43,28213.11,
0,0,345,47774.76,4867.43,28213.11,
0,0,346,47774.76,4867.43,28213.11,
0,0,347,47774.76,4867.43,28213.11,
0,0,348,47774.76,4867.43,28213.11,
0,0,349,47774.76,4867.43,28213.11,
0,0,350,47774.76,4867.43,28213.11,
0,0,351,47774.76,4867.43,28213.11,
0,0,352,47774.76,4867.43,28213.11,
0,0,353,47774.76,4867.43,28213.11,
0,0,354,47774.76,4867.43,28213.11,
0,0,355,47774.76,4867.43,28213.11,
0,0,356,47774.76,4867.43,28213.11,
0,0,357,47774.76,4867.43,28213.11,
0,0,358,47774.76,4867.43,28213.11,
0,0,359,47774.76,4867.43,28213.11,
0,0,360,47774.76,4867.43,28213.11,
0,0,361,47774.76,4867.43,28213.11,
0,0,362,47774.76,4867.43,28213.11,
0,0,363,47774.76,4867.43,28213.11,
0,0,364,47774.76,4867.43,28213.11,
0,0,365,47774.76,4867.43,28213.11,
0,0,366,47774.76,4867.43,28213.11,
0,0,367,47774.76,4867.43,28213.11,
0,0,368,47774.76,4867.43,28213.11,
0,0,369,47774.76,4867.43,28213.11,
0,0,370,47774.76,4867.43,28213.11,
0,0,371,47774.76,4867.43,28213.11,
0,0,372,47774.76,4867.43,28213.11,
0,0,373,47774.76,4867.43,28213.11,
0,0,374,47774.76,4867.43,28213.11,
0,0,375,47774.76,4867.43,28213.11,
0,0,376,47774.76,4867.43,28213.11,
0,0,377,47774.76,4867.43,28213.11,
0,0,378,47774.76,4867.43,28213.11,
0,0,379,47774.76,4867.43,28213.11,
0,0,380,47774.76,4867.43,28213.11,
0,0,381,47774.76,4867.43,28213.11,
0,0,382,47774.76,4867.43,28213.11,
0,0,383,47774.76,4867.43,28213.11,
0,0,384,47774.76,4867.43,28213.11,
0,0,385,47774.76,4867.43,28213.11,
0,0,386,47774.76,4867.43,28213.11,
0,0,387,47774.76,4867.43,28213.11,
0,0,388,47774.76,4867.43,28213.11,
0,0,389,47774.76,4867.43,28213.11,
0,0,390,47774.76,4867.43,28213.11,
0,0,391,47774.76,4867.43,28213.11,
0,0,392,47774.76,4867.43,28213.11,
0,0,393,47774.76,4867.43,28213.11,
0,0,394,47774.76,4867.43,28213.11,
0,0,395,47774.76,4867.43,28213.11,
0,0,396,47774.76,4867.43,28213.11,
0,0,397,47774.76,4867.43,28213.11,
0,0,398,47774.76,4867.43,28213.11,
0,0,399,47774.76,4867.43,28213.11,
0,0,400,47774.76,4867.43,28213.11,
0,0,401,47774.76,4867.43,28213.11,
0,0,402,47774.76,4867.43,28213.11,
0,0,403,47774.76,4867.43,28213.11,
0,0,404,47774.76,4867.43,28213.11,
0,0,405,47774.76,4867.43,28213.11,
0,0,406,47774.76,4867.43,28213.11,
0,0,407,47774.76,4867.43,28213.11,
0,0,408,47774.76,4867.43,28213.11,
0,0,409,47774.76,4867.43,28213.11,
0,0,410,47774.76,4867.43,28213.11,
0,0,411,47774.76,4867.43,28213.11,
0,0,412,47774.76,4867.43,28213.11,
0,0,413,47774.76,4867.43,28213.11,
0,0,414,47774.76,4867.43,28213.11,
0,0,415,47774.76,4867.43,28213.11,
0,0,416,47774.76,4867.43,28213.11,
0,0,417,47774.76,4867.43,28213.11,
0,0,418,47774.76,4867.43,28213.11,
0,0,419,47774.76,4867.43,28213.11,
0,0,420,47774.76,4867.43,28213.11,
0,0,421,47774.76,4867.43,28213.11,
0,0,422,47774.76,4867.43,28213.11,
0,0,423,47774.76,4867.43,28213.11,
0,0,424,47774.76,4867.43,28213.11,
0,0,425,47774.76,4867.43,28213.11,
0,0,426,47774.76,4867.43,28213.11,
0,0,427,47774.76,4867.43,28213.11,
0,0,428,47774.76,4867.43,28213.11,
0,0,429,47774.76,4867.43,28213.11,
0,0,430,47774.76,4867.43,28213.11,
0,0,431,47774.76,4867.43,28213.11,
0,0,432,47774.76,4867.43,28213.11,
0,0,433,47774.76,4867.43,28213.11,
0,0,434,47774.76,4867.43,28213.11,
0,0,435,47774.76,4867.43,28213.11,
0,0,436,47774.76,4867.43,28213.11,
0,0,437,47774.76,4867.43,28213.11,
0,0,438,47774.76,4867.43,28213.11,
0,0,439,47774.76,4867.43,28213.11,
0,0,440,47774.76,4867.43,28213.11,
0,0,441,47774.76,4867.43,28213.11,
0,0,442,47774.76,4867.43,28213.11,
0,0,443,47774.76,4867.43,28213.11,
0,0,444,47774.76,4867.43,28213.11,
0,0,445,47774.76,4867.43,28213.11,
0,0,446,47774.76,4867.43,28213.11,
0,0,447,47774.76,4867.43,28213.11,
0,0,448,47774.76,4867.43,28213.11,
0,0,449,47774.76,4867.43,28213.11,
0,0,450,47774.76,4867.43,28213.11,
0,0,451,47774.76,4867.43,28213.11,
0,0,452,47774.76,4867.43,28213.11,
0,0,453,47774.76,4867.43,28213.11,
0,0,454,47774.76,4867.43,28213.11,
0,0,455,47774.76,4867.43,28213.11,
0,0,456,47774.76,4867.43,28213.11,
0,0,457,47774.76,4867.43,28213.11,
0,0,458,47774.76,4867.43,28213.11,
0,0,459,47774.76,4867.43,28213.11,
0,0,460,47774.76,4867.43,28213.11,
0,0,461,47774.76,4867.43,28213.11,
0,0,462,47774.76,4867.43,28213.11,
0,0,463,47774.76,4867.43,28213.11,
0,0,464,47774.76,4867.43,28213.11,
0,0,465,47774.76,4867.43,28213.11,
0,0,466,47774.76,4867.43,28213.11,
0,0,467,47774.76,4867.43,28213.11,
0,0,468,47774.76,4867.43,28213.11,
0,0,469,47774.76,4867.43,28213.11,
0,0,470,47774.76,4867.43,28213.11,
0,0,471,47774.76,4867.43,28213.11,
0,0,472,47774.76,4867.43,28213.11,
0,0,473,47774.76,4867.43,28213.11,
0,0,474,47774.76,4867.43,28213.11,
0,0,475,47774.76,4867.43,28213.11,
0,0,476,47774.76,4867.43,28213.11,
0,0,477,47774.76,4867.43,28213.11,
0,0,478,47774.76,4867.43,28213.11,
0,0,479,47774.76,4867.43,28213.11,
0,0,480,47774.76,4867.43,28213.11,
0,0,481,47774.76,4867.43,28213.11,
0,0,482,47774.76,4867.43,28213.11,
0,0,483,47774.76,4867.43,28213.11,
0,0,484,47774.76,4867.43,28213.11,
0,0,485,47774.76,4867.43,28213.11,
0,0,486,47774.76,4867.43,28213.11,
0,0,487,47774.76,4867.43,28213.11,
0,0,488,47774.76,4867.43,28213.11,
0,0,489,47774.76,4867.43,28213.11,
0,0,490,47774.76,4867.43,28213.11,
0,0,491,47774.76,4867.43,28213.11,
0,0,492,47774.76,4867.43,28213.11,
0,0,493,47774.76,4867.43,28213.11,
0,0,494,47774.76,4867.43,28213.11,
0,0,495,47774.76,4867.43,28213.11,
0,0,496,47774.76,4867.43,28213.11,
0,0,497,47774.76,4867.43,28213.11,
0,0,498,47774.76,4867.43,28213.11,
0,0,499,47774.76,4867.43,28213.11,
0,0,500,47774.76,4867.43,28213.11,
0,0,501,47774.76,4867.43,28213.11,
0,0,502,47774.76,4867.43,28213.11,
0,0,503,47774.76,4867.43,28213.11,
0,0,504,47774.76,4867.43,28213.11,
0,0,505,47774.76,4867.43,28213.11,
0,0,506,47774.76,4867.43,28213.11,
0,0,507,47774.76,4867.43,28213.11,
0,0,508,47774.76,4867.43,28213.11,
0,0,509,47774.76,4867.43,28213.11,
0,0,510,47774.76,4867.43,28213.11,
0,0,511,47774.76,4867.43,28213.11,
0,0,512,47774.76,4867.43,28213.11,
0,0,513,47774.76,4867.43,28213.11,
0,0,514,47774.76,4867.43,28213.11,
0,0,515,47774.76,4867.43,28213.11,
0,0,516,47774.76,4867.43,28213.11,
0,0,517,47774.76,4867.43,28213.11,
0,0,518,47774.76,4867.43,28213.11,
0,0,519,47774.76,4867.43,28213.11,
0,0,520,47774.76,4867.43,28213.11,
0,0,521,47774.76,4867.43,28213.11,
0,0,522,47774.76,4867.43,28213.11,
0,0,523,47774.76,4867.43,28213.11,
0,0,524,47774.76,4867.43,28213.11,
0,0,525,47774.76,4867.43,28213.11,
0,0,526,47774.76,4867.43,28213.11,
0,0,527,47774.76,4867.43,28213.11,
0,0,528,47774.76,4867.43,28213.11,
0,0,529,47774.76,4867.43,28213.11,
0,0,530,47774.76,4867.43,28213.11,
0,0,531,47774.76,4867.43,28213.11,
0,0,532,47774.76,4867.43,28213.11,
0,0,533,47774.76,4867.43,28213.11,
0,0,534,47774.76,4867.43,28213.11,
0,0,535,47774.76,4867.43,28213.11,
0,0,536,47774.76,4867.43,28213.11,
0,0,537,47774.76,4867.43,28213.11,
0,0,538,47774.76,4867.43,28213.11,
0,0,539,47774.76,4867.43,28213.11,
0,0,540,47774.76,4867.43,28213.11,
0,0,541,47774.76,4867.43,28213.11,
0,0,542,47774.76,4867.43,28213.11,
0,0,543,47774.76,4867.43,28213.11,
0,0,544,47774.76,4867.43,28213.11,
0,0,545,47774.76,4867.43,28213.11,
0,0,546,47774.76,4867.43,28213.11,
0,0,547,47774.76,4867.43,28213.11,
0,0,548,47774.76,4867.43,28213.11,
0,0,549,47774.76,4867.43,28213.11,
0,0,550,47774.76,4867.43,28213.11,
0,0,551,47774.76,4867.43,28213.11,
0,0,552,47774.76,4867.43,28213.11,
0,0,553,47774.76,4867.43,28213.11,
0,0,554,47774.76,4867.43,28213.11,
0,0,555,47774.76,4867.43,28213.11,
0,0,556,47774.76,4867.43,28213.11,
0,0,557,47774.76,4867.43,28213.11,
0,0,558,47774.76,4867.43,28213.11,
0,0,559,47774.76,4867.43,28213.11,
0,0,560,47774.76,4867.43,28213.11,
0,0,561,47774.76,4867.43,28213.11,
0,0,562,47774.76,4867.43,28213.11,
0,0,563,47774.76,4867.43,28213.11,
0,0,564,47774.76,4867.43,28213.11,
0,0,565,47774.76,4867.43,28213.11,
0,0,566,47774.76,4867.43,28213.11,
0,0,567,47774.76,4867.43,28213.11,
0,0,568,47774.76,4867.43,28213.11,
0,0,569,47774.76,4867.43,28213.11,
0,0,570,47774.76,4867.43,28213.11,
0,0,571,47774.76,4867.43,28213.11,
0,0,572,47774.76,4867.43,28213.11,
0,0,573,47774.76,4867.43,28213.11,
0,0,574,47774.76,4867.43,28213.11,
0,0,575,47774.76,4867.43,28213.11,
0,0,576,47774.76,4867.43,28213.11,
0,0,577,47774.76,4867.43,28213.11,
0,0,578,47774.76,4867.43,28213.11,
0,0,579,47774.76,4867.43,28213.11,
0,0,580,47774.76,4867.43,28213.11,
0,0,581,47774.76,4867.43,28213.11,
0,0,582,47774.76,4867.43,28213.11,
0,0,583,47774.76,4867.43,28213.11,
0,0,584,47774.76,4867.43,28213.11,
0,0,585,47774.76,4867.43,28213.11,
0,0,586,47774.76,4867.43,28213.11,
0,0,587,47774.76,4867.43,28213.11,
0,0,588,47774.76,4867.43,28213.11,
0,0,589,47774.76,4867.43,28213.11,
0,0,590,47774.76,4867.43,28213.11,
0,0,591,47774.76,4867.43,28213.11,
0,0,592,47774.76,4867.43,28213.11,
0,0,593,47774.76,4867.43,28213.11,
0,0,594,47774.76,4867.43,28213.11,
0,0,595,47774.76,4867.43,28213.11,
0,0,596,47774.76,4867.43,28213.11,
0,0,597,47774.76,4867.43,28213.11,
0,0,598,47774.76,4867.43,28213.11,
0,0,599,47774.76,4867.43,28213.11,
0,0,600,47774.76,4867.43,28213.11,
0,0,601,47774.76,4867.43,28213.11,
0,0,602,47774.76,4867.43,28213.11,
0,0,603,47774.76,4867.43,28213.11,
0,0,604,47774.76,4867.43,28213.11,
0,0,605,47774.76,4867.43,28213.11,
0,0,606,47774.76,4867.43,28213.11,
0,0,607,47774.76,4867.43,28213.11,
0,0,608,47774.76,4867.43,28213.11,
0,0,609,47774.76,4867.43,28213.11,
0,0,610,47774.76,4867.43,28213.11,
0,0,611,47774.76,4867.43,28213.11,
0,0,612,47774.76,4867.43,28213.11,
0,0,613,47774.76,4867.43,28213.11,
0,0,614,47774.76,4867.43,28213.11,
0,0,615,47774.76,4867.43,28213.11,
0,0,616,47774.76,4867.43,28213.11,
0,0,617,47774.76,4867.43,28213.11,
0,0,618,47774.76,4867.43,28213.11,
0,0,619,47774.76,4867.43,28213.11,
0,0,620,47774.76,4867.43,28213.11,
0,0,621,47774.76,4867.43,28213.11,
0,0,622,47774.76,4867.43,28213.11,
0,0,623,47774.76,4867.43,28213.11,
0,0,624,47774.76,4867.43,28213.11,
0,0,625,47774.76,4867.43,28213.11,
0,0,626,47774.76,4867.43,28213.11,
0,0,627,47774.76,4867.43,28213.11,
0,0,628,47774.76,4867.43,28213.11,
0,0,629,47774.76,4867.43,28213.11,
0,0,630,47774.76,4867.43,28213.11,
0,0,631,47774.76,4867.43,28213.11,
