Transaction,Year,Month,Day,Hour,Minute,Second,Symbol,Price,Shares,Total
BUY,0,0,30,0,0,0.000,AAA,23.59,3,70.76
SELL,0,0,32,0,0,0.000,AAA,25.03,3,75.08
BUY,0,0,33,0,0,0.000,AAA,23.07,3,69.21
SELL,0,0,35,0,0,0.000,AAA,24.36,2,48.73
BUY,0,0,37,0,0,0.000,AAA,21.11,6,126.66
BUY,0,0,38,0,0,0.000,AAA,19.13,5,95.64
SELL,0,0,41,0,0,0.000,AAA,20.30,3,60.91
BUY,0,0,42,0,0,0.000,AAA,17.17,8,137.32
SELL,0,0,43,0,0,0.000,AAA,18.79,5,93.96
SELL,0,0,44,0,0,0.000,AAA,20.56,5,102.80
SELL,0,0,45,0,0,0.000,AAA,21.94,3,65.82
BUY,0,0,46,0,0,0.000,AAA,21.23,1,21.23
SELL,0,0,47,0,0,0.000,AAA,23.40,5,117.01
SELL,0,0,49,0,0,0.000,AAA,26.34,5,131.68
SELL,0,0,51,0,0,0.000,AAA,28.81,3,86.43
SELL,0,0,52,0,0,0.000,AAA,30.97,2,61.94
BUY,0,0,56,0,0,0.000,AAA,27.42,3,82.25
BUY,0,0,57,0,0,0.000,AAA,25.95,1,25.95
BUY,0,0,60,0,0,0.000,AAA,22.96,3,68.88
BUY,0,0,64,0,0,0.000,AAA,21.98,1,21.98
SELL,0,0,65,0,0,0.000,AAA,24.56,4,98.25
SELL,0,0,66,0,0,0.000,AAA,27.71,4,110.86
BUY,0,0,67,0,0,0.000,AAA,24.29,3,72.86
BUY,0,0,70,0,0,0.000,AAA,20.80,4,83.19
SELL,0,0,71,0,0,0.000,AAA,23.80,4,95.21
BUY,0,0,72,0,0,0.000,AAA,22.45,1,22.45
BUY,0,0,73,0,0,0.000,AAA,20.58,2,41.17
SELL,0,0,75,0,0,0.000,AAA,22.34,2,44.69
BUY,0,0,78,0,0,0.000,AAA,19.53,3,58.59
BUY,0,0,79,0,0,0.000,AAA,17.12,3,51.35
BUY,0,0,80,0,0,0.000,AAA,14.98,4,59.93
SELL,0,0,81,0,0,0.000,AAA,17.09,4,68.38
BUY,0,0,83,0,0,0.000,AAA,15.86,2,31.71
BUY,0,0,84,0,0,0.000,AAA,13.64,4,54.55
SELL,0,0,85,0,0,0.000,AAA,14.60,2,29.20
SELL,0,0,86,0,0,0.000,AAA,15.31,1,15.31
BUY,0,0,87,0,0,0.000,AAA,13.97,2,27.94
BUY,0,0,88,0,0,0.000,AAA,12.64,3,37.92
BUY,0,0,89,0,0,0.000,AAA,11.72,2,23.45
SELL,0,0,90,0,0,0.000,AAA,14.25,7,99.73
SELL,0,0,91,0,0,0.000,AAA,18.36,9,165.20
BUY,0,0,92,0,0,0.000,AAA,16.75,2,33.49
BUY,0,0,93,0,0,0.000,AAA,15.25,2,30.51
BUY,0,0,95,0,0,0.000,AAA,12.82,4,51.27
SELL,0,0,96,0,0,0.000,AAA,16.06,6,96.35
SELL,0,0,97,0,0,0.000,AAA,17.53,2,35.05
BUY,0,0,99,0,0,0.000,AAA,14.90,3,44.71
SELL,0,0,100,0,0,0.000,AAA,16.55,2,33.10
BUY,0,0,102,0,0,0.000,AAA,14.39,3,43.16
SELL,0,0,103,0,0,0.000,AAA,16.44,3,49.32
SELL,0,0,106,0,0,0.000,AAA,18.00,2,35.99
BUY,0,0,112,0,0,0.000,AAA,16.66,1,16.66
SELL,0,0,115,0,0,0.000,AAA,18.49,2,36.98
SELL,0,0,118,0,0,0.000,AAA,20.05,1,20.05
BUY,0,0,119,0,0,0.000,AAA,17.13,2,34.26
BUY,0,0,120,0,0,0.000,AAA,15.61,1,15.61
SELL,0,0,121,0,0,0.000,AAA,18.97,4,75.88
SELL,0,0,123,0,0,0.000,AAA,21.06,1,21.06
BUY,0,0,129,0,0,0.000,AAA,18.19,2,36.38
BUY,0,0,132,0,0,0.000,AAA,13.98,4,55.94
BUY,0,0,133,0,0,0.000,AAA,12.01,2,24.02
SELL,0,0,137,0,0,0.000,AAA,14.48,3,43.45
BUY,0,0,139,0,0,0.000,AAA,12.59,2,25.18
BUY,0,0,140,0,0,0.000,AAA,11.49,1,11.49
BUY,0,0,141,0,0,0.000,AAA,9.50,3,28.50
BUY,0,0,143,0,0,0.000,AAA,8.48,1,8.48
SELL,0,0,144,0,0,0.000,AAA,10.09,3,30.28
SELL,0,0,145,0,0,0.000,AAA,13.53,5,67.67
SELL,0,0,147,0,0,0.000,AAA,15.46,2,30.93
BUY,0,0,150,0,0,0.000,AAA,13.89,1,13.89
BUY,0,0,151,0,0,0.000,AAA,10.60,3,31.81
BUY,0,0,152,0,0,0.000,AAA,8.21,3,24.62
BUY,0,0,154,0,0,0.000,AAA,7.23,1,7.23
BUY,0,0,156,0,0,0.000,AAA,5.76,2,11.52
BUY,0,0,157,0,0,0.000,AAA,4.88,1,4.88
SELL,0,0,158,0,0,0.000,AAA,7.13,4,28.53
BUY,0,0,159,0,0,0.000,AAA,6.16,1,6.16
BUY,0,0,160,0,0,0.000,AAA,3.75,4,15.01
SELL,0,0,162,0,0,0.000,AAA,4.56,1,4.56
SELL,0,0,163,0,0,0.000,AAA,6.95,5,34.77
BUY,0,0,168,0,0,0.000,AAA,5.45,2,10.91
SELL,0,0,171,0,0,0.000,AAA,6.42,1,6.42
SELL,0,0,172,0,0,0.000,AAA,8.38,3,25.15
SELL,0,0,174,0,0,0.000,AAA,9.60,1,9.60
BUY,0,0,175,0,0,0.000,AAA,7.98,2,15.96
SELL,0,0,177,0,0,0.000,AAA,10.64,3,31.91
SELL,0,0,179,0,0,0.000,AAA,12.30,2,24.61
SELL,0,0,182,0,0,0.000,AAA,14.97,2,29.94
SELL,0,0,183,0,0,0.000,AAA,17.14,1,17.14
BUY,0,0,186,0,0,0.000,AAA,13.94,2,27.87
SELL,0,0,187,0,0,0.000,AAA,16.17,2,32.33
SELL,0,0,191,0,0,0.000,AAA,18.44,1,18.44
BUY,0,0,194,0,0,0.000,AAA,14.89,2,29.78
BUY,0,0,206,0,0,0.000,AAA,12.68,1,12.68
SELL,0,0,207,0,0,0.000,AAA,14.79,1,14.79
BUY,0,0,209,0,0,0.000,AAA,10.87,3,32.61
SELL,0,0,211,0,0,0.000,AAA,12.96,2,25.92
BUY,0,0,212,0,0,0.000,AAA,9.90,2,19.79
SELL,0,0,214,0,0,0.000,AAA,12.55,2,25.10
SELL,0,0,216,0,0,0.000,AAA,15.87,2,31.73
BUY,0,0,219,0,0,0.000,AAA,12.44,2,24.89
SELL,0,0,221,0,0,0.000,AAA,14.24,1,14.24
SELL,0,0,225,0,0,0.000,AAA,16.64,1,16.64
BUY,0,0,226,0,0,0.000,AAA,14.40,1,14.40
SELL,0,0,227,0,0,0.000,AAA,18.94,3,56.83
SELL,0,0,229,0,0,0.000,AAA,22.92,1,22.92
BUY,0,0,237,0,0,0.000,AAA,16.17,2,32.35
SELL,0,0,240,0,0,0.000,AAA,21.08,2,42.17
BUY,0,0,242,0,0,0.000,AAA,16.82,1,16.82
SELL,0,0,249,0,0,0.000,AAA,22.93,3,68.79
SELL,0,0,271,0,0,0.000,AAA,30.99,1,30.99
SELL,0,0,315,0,0,0.000,AAA,47.45,1,47.45
